Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,ShipTonMile
PA,NH,F04,T03,66.03,58.96,12.68
WI,NE,F06,T03,0.69,2.17,0.53
MA,RI,F06,T03,8.99,17.60,0.54
NJ,IN,F03,T03,0.20,0.05,0.02
MI,CA,F08,T14,0.00,0.00,0.00
NC,SC,F09,T03,36.70,1.28,0.05
MN,NY,F05,T03,87.18,51.76,31.76
NY,MI,F07,T06,2.19,12.19,3.17
WA,OR,F06,T14,0.06,0.04,0.00
VA,IN,F07,T14,0.10,0.01,0.00
WI,WA,F07,T06,15.63,34.65,37.86
NC,NJ,F01,T14,1.04,0.30,0.08
PA,TN,F07,T14,9.28,1.10,0.40
OK,IA,F04,T14,0.04,0.02,0.00
MT,AR,F04,T14,0.01,0.00,0.00
SD,NE,F02,T03,20.59,182.35,35.30
OK,OK,F04,T14,79.44,10.98,0.30
MA,UT,F07,T03,4.53,1.33,1.58
OR,UT,F08,T03,3.88,2.35,0.81
CA,LA,F08,T03,43.92,66.57,72.68
GA,NH,F08,T03,3.13,18.17,10.08
VA,MO,F04,T14,0.03,0.01,0.00
MN,MN,F09,T03,108.50,1.96,0.06
CO,OR,F02,T14,0.00,0.00,0.00
MA,NY,F04,T03,5.60,18.25,2.96
MO,CA,F00,T00,16.81,35.16,33.72
WA,SC,F07,T14,0.00,0.00,0.00
NY,VA,F03,T06,573.73,2424.38,1223.10
KS,WA,F06,T03,6.06,5.21,4.81
DE,MD,F06,T03,5.53,8.56,0.07
CA,MO,F07,T06,89.03,335.82,331.81
WI,DE,F05,T03,26.95,13.21,6.37
IN,TN,F08,T03,7.16,15.47,2.49
NH,AR,F07,T03,0.13,0.03,0.02
IL,IL,F08,T06,15.81,47.46,0.31
IN,CT,F06,T03,5.94,0.64,0.24
TX,WI,F08,T03,0.48,0.71,0.49
MS,AR,F06,T03,30.35,86.74,12.22
IN,UT,F03,T14,0.16,0.04,0.03
GA,TX,F06,T06,10.83,8.96,5.31
MN,GA,F02,T06,9.22,38.65,23.17
TN,LA,F03,T03,1593.94,1711.76,329.51
NY,WI,F07,T11,0.01,0.00,0.00
KS,MO,F09,T03,92.76,6.06,0.24
GA,SD,F03,T14,1.22,0.08,0.06
TN,MO,F04,T03,8.32,62.04,9.68
MD,IA,F08,T03,2.57,4.54,2.30
TN,FL,F08,T00,221.42,82.47,31.55
MD,TN,F03,T14,0.40,0.01,0.00
MI,IN,F07,T14,2.88,0.36,0.04
OK,NE,F06,T14,0.01,0.01,0.00
MT,OR,F02,T03,10.39,61.15,22.62
MA,NJ,F03,T14,0.02,0.01,0.00
IN,CA,F06,T14,0.00,0.00,0.00
MN,MN,F05,T14,9.60,0.49,0.04
NM,NJ,F07,T03,2.77,1.65,1.75
MO,AZ,F09,T03,1.11,0.10,0.07
WY,CA,F03,T03,0.45,0.82,0.54
NE,CT,F05,T03,19.06,5.84,3.86
NC,AL,F01,T14,0.88,0.15,0.04
SD,IN,F04,T03,2.95,11.16,4.59
KS,VT,F07,T03,6.76,4.69,3.17
IN,PA,F04,T03,32.54,86.44,26.55
KY,KS,F03,T14,1.11,0.06,0.02
IN,GA,F02,T03,17.89,140.93,55.38
WA,KS,F04,T03,0.15,0.14,0.12
WI,AR,F09,T14,0.63,0.01,0.00
HI,NE,F03,T14,0.33,0.05,0.09
PA,AL,F03,T03,4.36,8.17,4.00
PA,MA,F03,T03,67.38,73.89,12.29
IL,NC,F04,T03,16.56,78.54,26.67
MI,MI,F08,T14,0.12,0.05,0.00
OH,MD,F08,T03,13.75,33.14,8.48
TN,ID,F07,T14,8.00,0.28,0.26
IN,SC,F07,T03,47.38,130.44,37.36
IL,KY,F07,T03,956.30,1957.19,198.23
AZ,NM,F07,T14,0.40,0.01,0.00
UT,AL,F03,T03,0.17,0.13,0.13
IA,TN,F05,T03,239.91,132.53,43.44
IN,KY,F07,T00,6.21,55.20,6.98
DE,VA,F07,T14,0.05,0.01,0.00
WI,MS,F07,T03,41.68,43.37,17.60
OK,MO,F04,T03,80.04,125.62,23.70
NC,TN,F08,T03,12.53,24.33,6.17
TN,VT,F03,T14,0.36,0.03,0.02
NE,WY,F04,T03,6.56,86.50,11.62
KY,IL,F07,T03,211.16,184.29,31.10
AR,MO,F02,T03,1.77,3.95,0.20
OH,CT,F08,T03,10.16,23.45,7.79
TN,NC,F07,T14,7.29,0.41,0.14
GA,AL,F00,T00,0.06,0.01,0.00
FL,CO,F07,T03,54.54,94.30,88.97
AR,IA,F05,T03,115.01,157.94,51.38
GA,IL,F07,T14,0.11,0.01,0.00
ME,IL,F06,T03,2.19,0.81,0.53
CO,OH,F07,T14,3.94,0.63,0.42
MI,WI,F07,T14,0.99,0.17,0.03
PA,NY,F04,T14,9.03,2.58,0.21
MI,UT,F07,T14,0.18,0.01,0.01
IN,VA,F07,T06,26.24,335.63,155.95
MN,IA,F03,T14,4.70,0.98,0.14
NC,LA,F03,T06,11.54,3.08,1.56
OK,AR,F05,T03,208.68,116.17,10.86
ND,IA,F06,T03,3.64,4.76,1.44
MN,FL,F07,T14,18.49,4.11,3.09
NV,MS,F06,T03,21.79,27.17,29.56
FL,KY,F07,T03,86.67,88.24,40.94
MI,IN,F07,T03,681.37,1590.15,209.13
GA,OH,F06,T00,15.89,16.24,5.16
MD,RI,F07,T03,3.16,3.11,0.52
PA,UT,F04,T03,2.24,4.14,3.86
CO,CT,F07,T03,14.64,6.69,6.20
IN,TX,F08,T03,7.32,12.05,6.48
MT,FL,F04,T14,0.22,0.02,0.02
MA,AZ,F05,T03,9.25,4.38,5.91
CA,TN,F08,T14,0.60,0.04,0.05
PA,VA,F03,T14,0.01,0.00,0.00
IL,MD,F09,T14,1.05,0.09,0.03
AL,SC,F05,T03,95.61,86.90,18.45
KY,NC,F09,T14,0.55,0.05,0.01
VA,IA,F02,T03,1.13,10.33,5.28
AL,MS,F06,T03,25.52,5.72,0.61
KS,NE,F00,T00,3.63,5.53,0.63
PA,SD,F07,T03,0.69,0.35,0.29
HI,NY,F07,T14,0.57,0.03,0.07
MN,LA,F03,T07,627.64,2419.21,2048.10
WI,AZ,F00,T00,0.08,0.01,0.01
KY,WA,F03,T14,4.55,0.29,0.33
NY,CA,F08,T14,0.23,0.05,0.06
SD,FL,F08,T00,9.40,36.27,29.90
WA,VA,F03,T03,13.59,25.56,35.50
CO,OK,F03,T14,0.00,0.00,0.00
ND,KY,F03,T03,26.00,224.23,112.65
CA,MO,F07,T00,1.65,2.72,3.06
KY,AR,F06,T03,18.01,11.13,3.49
MN,OR,F03,T03,10.33,2.60,2.25
KY,LA,F00,T00,570.80,1820.53,943.37
MO,TX,F04,T06,21.06,180.11,81.76
CA,TX,F08,T03,657.65,735.90,664.23
TX,MI,F03,T03,4.96,6.57,5.57
OH,NJ,F04,T11,1.77,6.88,2.33
TN,VT,F07,T14,5.49,0.29,0.20
TX,NC,F03,T14,8.88,4.44,3.25
MD,VA,F04,T03,233.21,713.75,18.08
FL,PA,F07,T14,0.02,0.00,0.00
OH,DE,F04,T03,41.82,174.95,46.96
MO,CO,F07,T03,74.83,77.23,29.84
SD,MN,F05,T03,37.58,26.53,2.49
GA,TN,F01,T03,4.59,1.81,0.15
ID,NY,F08,T03,0.08,0.04,0.05
CA,CO,F04,T14,0.31,0.13,0.08
IA,NM,F04,T03,7.28,12.02,7.43
NC,OH,F07,T14,6.06,6.68,2.01
OK,FL,F04,T14,0.03,0.02,0.01
MN,IL,F07,T14,17.23,2.82,1.00
VA,OK,F08,T03,12.52,2.44,1.50
ME,KS,F04,T14,0.34,0.02,0.01
CA,MN,F08,T06,8.75,28.78,34.66
GA,KY,F08,T03,19.95,57.98,9.92
DE,NE,F02,T03,0.09,0.77,0.47
GA,MS,F04,T03,5.75,8.69,1.46
WI,MO,F09,T14,0.78,0.01,0.00
SC,GA,F07,T03,525.91,422.16,51.24
AL,OH,F05,T03,234.24,175.27,49.59
AL,WY,F08,T03,0.06,0.02,0.01
IL,FL,F05,T00,14.40,12.28,12.84
WY,WY,F04,T03,1.56,45.45,0.56
MI,MI,F04,T03,656.52,3775.14,71.40
TN,MN,F07,T06,22.58,45.16,23.15
KY,LA,F06,T03,26.31,23.81,9.32
AZ,NM,F06,T03,0.90,0.39,0.06
PA,WA,F05,T03,8.10,4.60,6.24
KS,TX,F07,T14,0.15,0.03,0.01
MS,MS,F09,T03,301.16,43.36,1.52
KS,TX,F04,T14,0.95,0.17,0.05
CA,MI,F08,T03,106.96,123.86,143.59
NY,NV,F09,T14,0.31,0.01,0.02
SD,SD,F03,T14,6.44,0.71,0.07
IL,MD,F03,T14,6.64,0.37,0.14
AL,IL,F03,T03,1.42,3.28,1.22
PA,ME,F06,T03,14.83,20.52,3.94
LA,MO,F07,T03,14.75,36.94,14.65
NM,WY,F03,T14,0.04,0.00,0.00
HI,AZ,F03,T11,2.45,0.06,0.10
MN,WI,F07,T06,21.10,55.15,9.88
PA,MA,F07,T14,10.08,1.01,0.17
NC,LA,F03,T03,20.38,26.41,12.18
UT,VA,F06,T03,8.82,6.61,7.27
NH,GA,F04,T03,0.66,0.19,0.11
NJ,FL,F07,T14,15.46,1.52,0.86
NY,DC,F06,T14,0.07,0.02,0.00
NV,AZ,F07,T03,167.67,1462.91,136.91
WI,CA,F08,T03,1.04,2.22,2.23
UT,PA,F04,T11,1.31,0.29,0.29
CO,UT,F05,T03,12.70,4.82,1.31
CA,ID,F08,T03,14.86,18.88,9.33
ND,AZ,F04,T06,10.77,91.05,102.25
MD,WV,F04,T03,3.75,20.19,0.42
OH,NV,F06,T03,9.55,7.23,8.13
SD,MO,F00,T00,0.00,0.01,0.00
VA,IL,F08,T03,29.22,39.65,17.17
MA,NY,F05,T11,4.37,0.80,0.13
NC,WI,F09,T03,0.74,0.10,0.05
MA,VA,F04,T14,13.35,1.72,0.51
ID,UT,F05,T03,9.80,4.30,0.41
GA,NE,F06,T03,0.65,0.37,0.18
MT,MT,F00,T00,0.38,0.01,0.00
TX,NH,F04,T14,0.24,0.04,0.04
MA,NV,F05,T11,0.40,0.06,0.08
WA,CT,F00,T00,4.91,2.91,4.67
IL,IA,F04,T03,153.26,428.35,36.34
VT,NE,F07,T14,1.78,0.36,0.27
SD,AK,F07,T14,0.01,0.00,0.00
MA,TX,F03,T03,15.42,8.88,9.10
ND,WA,F04,T03,1.94,21.54,13.39
NY,OR,F07,T14,0.66,0.06,0.08
NJ,MA,F05,T03,345.28,94.00,11.22
KY,PA,F05,T03,61.64,39.91,11.30
MI,AZ,F09,T03,38.14,1.18,1.22
TX,NE,F07,T14,0.34,0.06,0.03
MA,MI,F06,T03,28.97,18.42,7.74
OH,IL,F07,T06,36.39,101.50,14.72
WA,NY,F05,T03,4.63,0.57,0.80
OK,MD,F05,T03,0.70,0.25,0.15
NY,IL,F08,T03,106.47,138.03,57.49
IL,AK,F03,T14,0.47,0.00,0.00
FL,MO,F09,T14,2.62,0.08,0.05
KY,LA,F04,T00,29.90,18.89,7.98
VA,WI,F06,T03,4.77,4.71,2.04
MA,CT,F03,T03,11.91,5.09,0.29
MS,MA,F05,T03,22.99,24.54,16.56
PA,IN,F05,T03,45.62,36.97,8.18
FL,NC,F03,T03,79.67,158.18,52.37
CA,UT,F03,T03,137.06,179.33,68.36
AR,MO,F00,T00,6.94,40.54,10.11
ME,MD,F03,T14,0.16,0.01,0.00
CA,GA,F08,T06,5.47,2.63,3.88
WI,TN,F04,T14,0.56,0.04,0.01
FL,MD,F06,T03,1.84,0.77,0.36
NJ,IL,F05,T03,85.24,35.86,14.66
TX,WV,F05,T03,5.26,1.85,1.40
WI,SD,F09,T14,0.23,0.00,0.00
NH,IN,F07,T14,0.01,0.00,0.00
NJ,KS,F03,T03,0.13,0.03,0.02
NJ,KY,F07,T06,50.69,93.85,43.12
MA,OR,F04,T14,3.88,0.22,0.34
CA,IL,F08,T03,217.79,197.85,206.81
PA,AZ,F09,T14,8.56,0.15,0.18
NJ,MD,F07,T03,554.15,696.65,51.59
CA,UT,F02,T03,13.27,12.33,4.12
IL,IL,F00,T00,1241.03,4558.70,752.30
KS,CA,F04,T00,33.98,23.60,20.38
VA,FL,F07,T14,0.72,0.11,0.04
NE,UT,F07,T03,1.10,2.18,0.99
NY,NY,F06,T00,28.55,87.75,21.06
UT,ID,F03,T14,0.14,0.02,0.00
MA,FL,F07,T14,2.93,0.41,0.28
TN,AL,F04,T03,38.14,367.63,28.65
ND,CO,F04,T06,14.41,109.51,72.91
ND,IA,F02,T06,52.05,312.33,134.77
FL,IN,F09,T14,13.31,0.81,0.37
AL,VA,F09,T14,2.66,0.01,0.01
MS,TX,F05,T03,522.36,432.93,119.42
AL,TN,F00,T00,151.52,358.37,24.97
GA,OH,F04,T03,6.83,12.62,4.08
TX,SD,F07,T14,3.42,0.57,0.32
CA,LA,F07,T03,1732.96,884.05,909.10
NH,IL,F07,T03,67.52,67.04,35.66
MO,IL,F08,T14,0.04,0.01,0.00
MS,MO,F03,T00,568.88,1954.01,605.58
NJ,SC,F05,T03,71.61,138.49,50.60
OR,WY,F08,T14,0.01,0.00,0.00
OH,IN,F03,T03,247.77,816.62,44.39
WA,NH,F02,T03,10.20,100.68,148.10
WI,IA,F04,T14,8.00,1.98,0.30
FL,ID,F03,T03,10.42,16.06,22.72
DE,PA,F06,T03,8.16,16.84,0.24
WA,TX,F03,T14,0.25,0.01,0.01
NE,AK,F04,T14,0.11,0.02,0.02
FL,OH,F09,T14,16.73,0.36,0.18
CA,FL,F06,T00,0.33,0.51,0.81
GA,TX,F03,T06,14.61,26.01,16.18
PA,VT,F06,T03,1.28,52.34,6.32
IL,AZ,F07,T03,164.83,25.72,23.09
WI,TX,F07,T14,14.90,7.49,4.08
OR,OK,F05,T03,6.17,2.50,2.40
CO,MO,F02,T03,8.65,68.00,17.78
WI,TX,F04,T14,13.21,5.51,3.41
NJ,NY,F03,T03,1237.27,1497.20,102.54
KY,UT,F07,T03,51.21,74.08,59.60
HI,IN,F03,T14,0.28,0.01,0.03
MI,TN,F05,T03,271.92,56.62,15.32
IL,PA,F06,T14,0.02,0.00,0.00
CA,MI,F07,T14,1.32,0.43,0.50
WI,IL,F07,T00,2.91,3.28,0.37
OR,ID,F05,T03,132.41,63.85,13.74
MO,PA,F01,T03,2.64,0.03,0.02
PA,CA,F08,T03,52.38,57.27,75.16
MD,OR,F07,T03,1.50,1.48,2.08
WI,NM,F08,T03,2.17,2.96,2.09
SC,MI,F05,T03,4.89,5.72,2.29
IN,TX,F04,T03,145.42,147.40,70.91
FL,WY,F09,T14,9.52,0.13,0.15
CA,MD,F05,T03,118.40,35.06,47.49
WY,TX,F00,T00,1.55,3.87,3.22
MD,PA,F09,T03,4.31,0.07,0.00
MO,AR,F09,T14,5.59,0.28,0.05
PA,SD,F08,T03,0.05,0.03,0.02
DE,DC,F05,T03,0.73,0.10,0.00
TN,LA,F05,T03,111.11,56.70,17.07
MN,NH,F04,T03,16.89,97.52,74.18
MI,MD,F07,T03,64.39,105.54,35.50
KS,VA,F07,T03,36.05,31.78,18.60
UT,NV,F07,T03,65.25,135.73,21.70
MO,FL,F00,T00,0.32,0.16,0.13
IN,NC,F02,T06,143.76,1268.73,544.08
VA,AZ,F03,T03,1.14,0.83,0.92
FL,NJ,F06,T03,4.07,1.22,0.74
NC,OK,F03,T03,5.69,3.88,2.29
DE,AR,F07,T03,5.30,7.69,4.73
NC,MO,F07,T06,33.06,46.56,36.27
FL,OR,F07,T03,41.53,38.59,60.83
UT,AR,F03,T14,0.00,0.00,0.00
CT,WI,F06,T03,19.67,5.63,2.76
WA,MT,F06,T03,34.71,36.91,11.28
SC,SC,F00,T00,32.73,79.71,1.43
MT,MT,F06,T00,1.24,12.55,1.50
MD,MI,F00,T00,9.05,7.24,2.33
CO,DC,F07,T14,0.59,0.21,0.18
FL,UT,F03,T14,0.25,0.02,0.03
HI,FL,F07,T14,0.19,0.02,0.05
WA,MN,F03,T11,0.20,0.03,0.03
WA,CA,F07,T03,991.67,1472.46,781.58
CA,SD,F08,T03,3.64,1.13,1.02
MN,CT,F07,T14,0.36,0.09,0.06
NE,CA,F06,T03,169.90,161.20,129.21
MI,PA,F07,T03,600.69,1634.92,359.16
NH,WI,F07,T11,0.02,0.00,0.00
SD,WA,F07,T14,0.04,0.00,0.00
IA,CO,F04,T03,9.50,41.65,13.23
KS,IN,F06,T06,2.95,13.84,5.35
VA,ID,F08,T03,1.18,0.63,0.76
NY,ME,F06,T14,0.04,0.02,0.00
CA,NJ,F05,T14,0.89,0.11,0.16
IA,LA,F06,T03,13.74,26.53,14.38
MA,WI,F03,T14,0.94,0.10,0.06
FL,AL,F07,T03,286.06,558.64,140.21
ND,NE,F07,T03,9.94,79.34,17.55
GA,IA,F07,T03,25.47,27.22,14.95
TN,WA,F07,T06,37.13,58.51,66.70
CA,OR,F08,T14,3.25,0.37,0.12
ND,WI,F06,T03,1.68,4.15,1.22
NJ,AZ,F06,T03,8.61,11.17,13.74
CA,HI,F05,T11,42.34,7.50,9.54
AZ,ME,F03,T03,3.81,3.82,5.81
PA,MO,F08,T14,0.07,0.01,0.00
CT,CA,F00,T00,1.82,0.42,0.62
DE,IL,F07,T03,28.83,30.56,12.05
SD,NE,F04,T06,4.08,41.00,5.85
IL,MS,F06,T03,19.44,24.84,7.67
MA,SC,F05,T03,45.56,6.95,3.32
CO,NY,F02,T14,0.01,0.00,0.00
VA,MD,F00,T00,0.19,0.02,0.00
CA,NV,F08,T03,267.80,313.16,56.57
TN,WI,F03,T03,67.00,89.11,28.81
MA,FL,F08,T03,1.47,2.34,1.65
PA,FL,F09,T14,15.30,0.26,0.15
NE,NY,F02,T03,14.03,27.03,19.95
NY,MT,F07,T03,8.62,7.50,7.93
TN,WV,F03,T03,5.05,0.30,0.02
CO,DC,F08,T03,4.64,5.91,4.98
FL,CO,F09,T14,36.12,1.03,1.02
MT,CA,F07,T06,14.03,111.11,108.19
AK,AK,F00,T00,25.13,10.49,2.01
GA,MS,F06,T03,9.38,12.47,2.46
IL,IN,F09,T14,4.80,0.18,0.02
CA,NJ,F05,T11,5.20,1.22,1.56
GA,CA,F05,T03,132.34,156.53,178.08
OK,CA,F04,T14,0.71,0.30,0.23
IL,IL,F03,T06,643.29,2956.42,297.13
NH,ME,F00,T00,0.07,0.02,0.00
GA,OR,F03,T14,0.30,0.03,0.05
WA,MT,F07,T03,71.99,155.62,37.67
WV,MA,F09,T14,0.04,0.01,0.00
NC,AL,F06,T14,1.59,0.05,0.01
MA,NY,F05,T03,294.42,91.59,11.14
KS,FL,F01,T03,1.62,0.02,0.02
IA,MI,F07,T06,79.00,376.18,119.59
AR,UT,F06,T03,6.42,3.99,2.92
MI,OR,F07,T03,28.07,18.14,21.42
UT,TX,F00,T00,28.43,60.31,62.09
AR,PA,F07,T14,0.45,0.04,0.02
FL,OR,F00,T00,0.04,0.03,0.06
OH,NC,F07,T14,1.22,0.12,0.03
OK,TX,F01,T03,88.79,68.07,14.28
MN,MT,F04,T00,1.91,3.74,2.06
WA,ND,F03,T03,0.39,0.72,0.47
WA,WI,F07,T00,49.93,32.00,32.02
ND,CT,F07,T06,19.14,24.40,20.53
SD,LA,F07,T00,2.58,3.09,2.28
MI,MA,F00,T00,7.69,67.59,30.82
CA,IN,F07,T11,0.00,0.00,0.00
ND,CO,F04,T03,6.17,39.68,19.96
KS,WY,F07,T03,18.35,5.53,1.76
ID,ID,F08,T03,355.69,442.59,8.82
LA,FL,F04,T03,198.35,381.60,137.58
OR,WA,F00,T00,578.08,3585.26,59.56
AR,MN,F07,T14,0.51,0.03,0.02
NE,OK,F02,T06,80.48,465.89,144.86
TN,NJ,F03,T03,8.91,9.16,4.05
MA,CT,F06,T14,0.16,0.08,0.01
MS,IN,F06,T03,0.13,0.10,0.03
SD,ID,F04,T03,5.99,33.47,21.27
NJ,NE,F04,T03,1.09,9.30,5.73
IA,WI,F02,T03,72.86,155.56,7.50
ID,VT,F03,T03,1.72,11.24,13.46
PA,MI,F06,T03,86.88,72.66,23.80
TN,NJ,F07,T14,0.03,0.00,0.00
MA,NE,F03,T14,0.17,0.01,0.01
NC,CA,F01,T14,0.40,0.34,0.42
CA,WV,F06,T14,0.01,0.00,0.00
IL,IA,F01,T03,4.83,3.44,0.94
ID,WA,F08,T03,0.03,0.04,0.02
SC,NY,F03,T14,0.06,0.00,0.00
OH,DE,F03,T03,36.28,44.29,9.54
CA,WA,F08,T03,328.43,318.91,130.32
SD,WA,F04,T00,4.70,14.65,13.63
AZ,MT,F03,T03,11.79,28.49,23.85
NC,MD,F00,T00,9.99,0.65,0.11
ID,AZ,F07,T14,32.25,1.93,1.15
PA,WV,F03,T03,23.84,30.21,1.64
OH,MD,F03,T14,1.60,0.15,0.03
NC,FL,F07,T14,0.50,0.06,0.02
PA,OH,F04,T14,0.77,0.06,0.01
SD,WA,F06,T03,8.51,13.18,11.20
FL,WA,F05,T03,20.01,13.53,21.36
IN,KY,F07,T14,1.09,0.10,0.01
CA,NJ,F06,T03,105.35,109.76,152.89
MO,NC,F06,T03,9.17,14.65,7.13
OK,KY,F05,T03,2.83,0.74,0.27
KS,KY,F04,T14,0.98,0.27,0.10
NY,NH,F06,T03,536.65,383.81,80.74
IA,IA,F05,T00,0.54,0.19,0.01
NC,MO,F03,T03,2.06,10.04,4.99
DC,DC,F08,T03,553.58,276.27,0.58
FL,RI,F03,T03,0.61,0.69,0.43
MT,DE,F04,T14,0.02,0.00,0.00
NE,IA,F09,T03,52.32,15.35,1.14
NJ,TX,F05,T03,47.64,14.37,11.50
OR,AK,F08,T14,0.00,0.00,0.00
MI,TX,F08,T03,0.34,0.45,0.29
NH,WV,F04,T14,0.07,0.03,0.01
MN,IL,F05,T03,819.62,494.15,118.31
NY,KY,F07,T03,69.37,105.46,31.58
IL,FL,F05,T03,721.02,321.80,203.30
WV,TN,F09,T03,1.50,0.26,0.08
ND,MO,F03,T03,120.10,270.18,125.72
FL,CA,F07,T00,114.61,323.53,493.84
ID,LA,F07,T14,1.27,0.03,0.04
MO,AL,F07,T03,9.40,8.37,3.37
ND,IL,F04,T03,61.93,143.88,43.27
MS,MT,F05,T03,8.98,5.66,5.17
KY,TX,F06,T03,158.79,154.37,74.20
NC,PA,F08,T03,114.94,252.92,54.29
FL,NV,F07,T03,45.33,64.74,90.66
WY,WY,F07,T03,167.89,330.17,13.50
OR,OR,F06,T14,1.95,0.46,0.02
WA,NC,F08,T03,8.05,10.46,14.97
MA,FL,F05,T11,0.62,0.12,0.07
CA,DC,F06,T14,0.29,0.04,0.06
CA,NE,F04,T14,0.26,0.03,0.03
IN,MN,F05,T03,52.05,78.83,22.47
NY,VA,F08,T03,69.57,111.12,30.05
ME,PA,F05,T03,3.42,0.82,0.21
SD,CO,F07,T03,14.50,9.34,3.80
FL,NY,F00,T00,13.89,74.76,57.50
OH,TX,F08,T03,41.14,87.54,43.84
TN,WI,F04,T03,0.26,4.19,1.57
IA,NJ,F08,T06,240.64,731.57,420.54
KS,OK,F07,T00,12.63,42.64,6.34
FL,CO,F04,T03,3.72,3.79,3.33
AL,NE,F01,T03,98.46,69.92,39.59
OH,GA,F04,T11,2.03,12.21,5.16
VA,MI,F04,T03,5.93,12.04,4.70
GA,NE,F09,T14,0.57,0.02,0.01
SD,OR,F04,T00,2.15,22.62,20.98
MA,DC,F07,T03,0.80,0.57,0.12
KS,KS,F03,T03,1304.70,5051.18,278.74
IL,TX,F09,T03,2.92,0.28,0.14
SD,AL,F00,T00,8.52,29.89,21.47
ID,TX,F07,T06,76.54,255.01,239.64
SD,NE,F03,T14,6.35,0.69,0.07
MD,MA,F08,T03,20.97,14.35,2.98
MI,KS,F03,T14,1.62,0.26,0.11
MI,LA,F04,T14,0.03,0.11,0.06
HI,GA,F03,T14,0.01,0.00,0.00
ND,TX,F06,T03,7.43,17.39,10.70
VA,IA,F07,T03,37.51,33.01,16.20
NJ,OR,F05,T03,13.90,6.55,9.54
OH,VA,F03,T14,3.86,0.19,0.04
MD,OH,F03,T14,0.25,0.03,0.00
UT,OR,F04,T03,12.01,19.71,7.31
WV,MO,F09,T03,0.62,0.11,0.04
NC,NC,F04,T03,1179.53,5265.15,95.37
MI,KS,F07,T14,0.01,0.00,0.00
IN,MA,F04,T00,10.52,7.31,3.49
AL,NE,F05,T03,6.10,4.62,2.17
OR,IL,F03,T00,7.38,7.65,9.12
NH,PA,F07,T11,0.06,0.00,0.00
MI,MO,F08,T03,1.73,2.20,0.48
NE,ID,F09,T03,0.68,0.03,0.01
ND,TX,F02,T06,131.21,807.02,804.79
NH,CA,F07,T14,0.56,0.08,0.12
DE,AZ,F07,T03,5.16,7.48,9.28
NC,WI,F06,T03,11.95,11.46,5.76
OK,LA,F09,T03,2.33,0.08,0.01
MT,MT,F08,T03,367.54,428.84,8.02
NJ,MD,F06,T14,0.01,0.01,0.00
AL,FL,F05,T03,390.45,332.27,83.26
UT,MO,F07,T14,0.16,0.00,0.00
OH,PA,F04,T00,13.54,49.98,15.34
WA,NV,F08,T14,0.00,0.00,0.00
IN,VT,F06,T03,2.01,0.38,0.16
ID,LA,F03,T03,2.42,11.78,11.55
AR,OH,F04,T03,1.60,10.27,4.84
GA,IL,F00,T00,24.77,24.77,13.91
NC,NC,F09,T14,0.07,0.00,0.00
OK,LA,F01,T03,0.51,0.14,0.04
ID,TN,F03,T03,102.64,208.96,189.77
KY,CA,F04,T00,93.68,65.05,77.19
IN,NY,F03,T03,8.86,15.09,5.03
FL,MN,F03,T03,70.42,144.68,114.69
NY,ID,F07,T03,126.99,30.29,33.39
WI,MI,F06,T03,97.47,176.87,25.70
ME,NH,F00,T00,0.68,2.11,0.11
MO,OR,F07,T03,18.57,7.35,7.88
OR,NY,F03,T00,0.82,0.72,1.19
AL,GA,F07,T03,1496.68,1225.24,127.20
GA,IN,F07,T03,185.02,326.03,103.36
CT,MO,F06,T14,0.00,0.00,0.00
NV,MT,F04,T03,24.70,21.26,11.22
NY,WA,F00,T00,8.83,3.12,4.94
TX,AL,F03,T14,3.63,1.08,0.53
KS,VA,F05,T14,0.99,0.15,0.08
MI,TN,F03,T14,0.06,0.01,0.00
TX,DC,F08,T03,0.15,0.33,0.26
MI,MI,F02,T03,539.26,4147.85,153.58
AL,TN,F04,T03,35.56,224.67,12.58
VT,VT,F07,T14,1.48,0.15,0.00
ID,NY,F03,T14,2.62,0.00,0.00
KY,NJ,F00,T00,0.01,0.00,0.00
LA,CO,F06,T06,24.36,85.91,62.93
FL,NJ,F08,T03,42.14,33.38,18.23
OH,DE,F05,T14,0.02,0.00,0.00
MN,PA,F00,T00,33.95,93.83,66.39
SC,CO,F07,T03,16.22,23.26,19.62
OR,CA,F03,T03,296.82,203.06,78.15
WI,IA,F07,T14,4.56,1.02,0.14
ND,UT,F07,T03,2.38,3.55,1.96
GA,FL,F08,T14,9.60,1.54,0.27
OH,CT,F06,T03,29.53,30.06,11.24
IL,SD,F07,T03,50.61,71.22,22.18
PA,MI,F09,T14,4.46,0.13,0.04
PA,IA,F06,T03,2.03,1.92,0.94
MN,MI,F06,T14,0.00,0.00,0.00
ND,VT,F07,T14,0.01,0.00,0.00
FL,WA,F03,T14,86.27,0.09,0.15
MA,TN,F07,T14,0.06,0.03,0.01
WY,MT,F04,T03,0.89,9.88,0.80
ID,GA,F03,T06,5.49,34.28,37.95
GA,MN,F03,T14,1.38,0.14,0.09
AL,LA,F09,T03,9.82,0.32,0.06
CA,GA,F04,T14,0.41,0.05,0.06
CO,UT,F08,T03,87.15,152.79,38.15
NM,AZ,F03,T03,8.52,5.49,0.56
MN,KS,F08,T03,0.65,0.34,0.09
CA,WA,F05,T06,16.43,9.76,6.47
WA,VA,F03,T14,0.36,0.04,0.06
