Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
ND,NY,F03,T04,3.75,47.28,36.60
ME,AZ,F07,T14,0.01,0.00,0.01
NJ,OR,F08,T04,44.75,14.22,20.62
HI,CT,F05,T11,2.06,0.13,0.33
MT,NC,F07,T14,0.01,0.00,0.00
IN,KY,F04,T04,72.88,629.88,65.93
MN,GA,F02,T06,9.22,38.65,23.17
PA,AZ,F09,T04,1.54,0.08,0.08
KY,VA,F07,T05,7.96,38.25,1.79
MI,WA,F03,T14,8.69,1.82,2.01
ND,MN,F06,T04,68.36,107.99,19.32
IA,TX,F02,T06,862.51,6853.76,4362.55
ID,AK,F07,T14,0.24,0.00,0.01
WV,OK,F09,T04,0.60,0.08,0.05
AL,WA,F07,T04,7.61,9.22,12.16
IA,WA,F06,T06,9.76,48.71,50.70
CO,UT,F08,T04,87.15,152.79,38.15
WA,MS,F07,T04,0.43,0.82,0.98
TN,NY,F04,T14,9.23,1.08,0.54
MN,SD,F05,T05,87.94,49.23,6.33
TN,CA,F07,T00,155.80,219.81,254.67
OR,MI,F06,T04,9.32,17.96,21.45
WY,MD,F07,T14,0.00,0.00,0.00
LA,UT,F07,T04,0.18,0.05,0.05
CA,WA,F06,T04,377.11,437.98,203.62
NJ,MA,F03,T04,473.84,730.08,111.72
AZ,NE,F07,T04,25.31,4.05,2.07
PA,NH,F07,T14,4.52,0.15,0.02
NJ,NE,F04,T04,1.09,9.30,5.73
IL,MN,F07,T05,32.11,44.36,9.62
VA,FL,F06,T04,197.35,118.75,46.84
AZ,SC,F06,T04,6.34,10.57,10.97
OK,KS,F06,T04,35.75,86.59,11.71
MD,MI,F05,T04,2.76,2.48,0.71
TN,IL,F07,T04,697.55,939.54,241.73
ID,MI,F02,T04,2.51,3.19,2.84
ME,RI,F05,T04,3.04,0.22,0.03
WV,IL,F09,T04,0.36,0.05,0.01
TN,NC,F05,T05,8.54,3.92,0.34
IL,FL,F06,T06,45.79,84.43,45.17
MA,GA,F05,T04,21.55,7.66,4.36
ID,PA,F03,T06,15.33,120.50,142.28
FL,OH,F06,T04,69.27,26.67,14.48
MN,OH,F07,T14,0.53,0.03,0.01
MD,NY,F05,T05,126.82,37.18,4.72
AR,IN,F07,T14,0.29,0.02,0.01
OK,MO,F02,T04,2.86,25.61,1.54
MD,TX,F08,T04,22.65,16.38,11.25
IL,MI,F07,T04,682.95,1324.29,183.91
WY,AR,F09,T04,0.17,0.01,0.01
SD,VA,F00,T00,3.28,13.76,10.48
NY,MS,F09,T14,0.41,0.02,0.01
MD,NC,F07,T05,238.93,153.84,27.48
TN,NY,F08,T04,85.82,18.93,9.68
WV,SD,F09,T14,0.06,0.01,0.01
MI,MO,F05,T04,11.26,4.77,1.74
ME,RI,F07,T14,1.93,0.14,0.01
IL,GA,F08,T04,3.65,0.24,0.09
OH,CO,F05,T04,1.28,0.57,0.34
MN,LA,F06,T00,9.01,3.24,2.12
MT,LA,F07,T14,0.00,0.00,0.00
VT,ME,F07,T05,107.14,152.50,28.44
MO,LA,F07,T06,39.79,73.50,31.79
OR,CO,F07,T14,0.68,0.15,0.10
WI,NE,F05,T04,20.44,19.20,5.66
OR,RI,F08,T14,0.01,0.00,0.00
VA,VA,F07,T14,1.62,0.18,0.01
OH,AL,F07,T05,0.99,8.80,2.18
IL,PA,F00,T00,6.95,26.56,10.49
FL,KS,F03,T04,73.64,149.11,96.00
MN,IN,F07,T14,0.30,0.03,0.01
OH,IL,F07,T05,1039.83,527.93,75.82
MI,UT,F05,T04,1.95,0.47,0.37
ND,MT,F04,T05,15.20,187.05,24.67
NY,CA,F02,T04,5.36,7.55,10.25
MN,NV,F06,T04,2.67,1.42,1.22
ND,SD,F06,T05,2.71,2.68,0.23
SC,VA,F06,T05,21.57,50.87,9.55
KY,NY,F03,T04,9.98,8.20,2.37
UT,MD,F08,T04,0.54,0.64,0.67
MT,AZ,F07,T14,0.00,0.00,0.00
WY,SD,F07,T05,10.90,31.24,4.70
LA,IL,F00,T00,107.04,269.05,149.13
MS,VT,F04,T04,0.00,0.00,0.00
CT,OK,F03,T14,0.08,0.00,0.00
AR,MO,F06,T04,16.78,8.84,1.34
VA,DC,F08,T14,0.14,0.04,0.00
NJ,NY,F04,T04,7.91,6.71,0.40
TX,CO,F08,T04,20.19,22.90,11.92
AL,OK,F05,T04,15.41,14.84,6.58
ME,ID,F07,T14,0.13,0.02,0.02
LA,TX,F06,T04,50.92,42.16,9.37
VA,IL,F08,T04,29.22,39.65,17.17
LA,WI,F07,T04,7.28,9.87,5.36
MD,NJ,F00,T00,0.02,0.00,0.00
NY,AZ,F05,T04,30.23,9.46,11.84
TX,MI,F00,T00,1.17,0.09,0.08
ID,IL,F03,T04,53.92,143.62,105.37
AZ,MN,F07,T04,44.53,32.21,28.50
KY,IL,F02,T05,5.81,51.69,1.19
MT,MT,F02,T04,140.80,1002.80,65.98
GA,WI,F08,T04,14.84,26.63,13.30
CT,CT,F04,T05,157.70,682.60,6.88
CA,IL,F07,T04,734.68,882.23,931.04
OR,AZ,F03,T04,37.89,45.83,28.87
FL,OH,F03,T14,0.25,0.02,0.01
GA,VA,F03,T06,38.55,35.41,14.42
MS,TX,F07,T14,75.62,32.88,9.45
IL,CT,F09,T14,0.49,0.02,0.01
CA,FL,F05,T04,432.13,137.04,174.07
IA,CT,F07,T06,44.77,273.89,190.07
AL,PA,F06,T04,0.15,0.11,0.06
AK,AK,F05,T10,602.72,209.11,53.34
OH,AZ,F04,T04,8.56,13.01,12.56
MN,TX,F04,T06,39.03,186.89,127.88
SD,MO,F04,T05,2.92,13.73,2.15
SD,IA,F04,T14,0.29,0.21,0.02
OH,AZ,F03,T04,9.41,1.03,0.94
IN,GA,F04,T00,59.95,259.71,82.34
OH,PA,F07,T04,1767.76,2406.29,360.92
UT,KY,F03,T14,0.04,0.00,0.00
NY,FL,F08,T06,0.41,0.15,0.14
WI,KS,F07,T04,80.29,66.11,19.57
MN,OR,F07,T04,106.09,73.66,66.60
SD,SD,F00,T00,1.81,4.49,0.12
IL,GA,F00,T00,0.17,0.05,0.01
AK,AK,F08,T04,4.93,2.66,0.29
CA,NV,F05,T14,0.16,0.04,0.01
MN,NY,F04,T06,29.38,170.58,111.81
OR,OH,F03,T06,2.56,3.45,4.62
WA,PA,F05,T04,11.64,1.97,2.80
NJ,MI,F04,T04,1.62,1.28,0.45
MD,OH,F05,T04,0.19,0.03,0.01
VA,NC,F07,T14,0.03,0.00,0.00
OK,AZ,F04,T14,0.14,0.06,0.03
ME,IA,F04,T14,0.25,0.01,0.01
IL,OR,F04,T00,11.07,92.89,102.60
ME,VT,F06,T04,88.97,113.00,11.23
OH,OH,F03,T05,1846.48,5374.54,97.48
CA,AZ,F08,T04,616.18,792.13,186.07
MN,VA,F04,T14,2.55,0.72,0.40
CA,OK,F04,T14,0.09,0.00,0.00
TN,KY,F09,T04,315.55,12.89,0.79
NY,KY,F08,T04,16.16,7.16,2.03
MO,ND,F04,T04,1.02,0.25,0.07
IA,FL,F04,T00,2.17,23.08,19.90
OR,CA,F02,T04,73.94,374.57,120.22
SD,NE,F02,T06,10.82,98.81,17.14
KY,KY,F03,T05,502.95,1070.43,14.95
AR,MS,F08,T04,15.12,7.06,1.73
NJ,WI,F05,T04,30.88,4.97,2.27
NH,MA,F05,T14,0.01,0.00,0.00
FL,LA,F05,T04,29.09,10.86,4.59
VA,AL,F08,T04,0.19,0.06,0.02
TX,NM,F02,T05,59.29,436.13,3.93
IL,SC,F03,T04,25.96,3.21,1.12
CT,ME,F03,T04,0.65,0.02,0.00
IN,IL,F07,T14,3.10,0.31,0.03
UT,UT,F06,T14,3.01,0.81,0.02
HI,CA,F08,T14,3.25,0.60,0.78
CO,FL,F06,T04,0.72,0.19,0.17
MO,NV,F04,T04,0.15,0.09,0.07
OH,KS,F02,T06,94.09,789.00,292.90
KY,ND,F07,T04,2.91,2.01,0.97
MA,OK,F05,T11,0.01,0.00,0.00
VA,CT,F07,T05,9.26,20.58,4.51
HI,OR,F08,T14,0.55,0.10,0.15
GA,MN,F07,T14,1.35,0.09,0.06
KS,IA,F04,T04,20.11,55.82,11.27
OR,MT,F08,T14,0.11,0.02,0.01
MI,GA,F03,T14,25.64,5.85,2.39
CO,IN,F08,T04,14.62,27.97,15.52
ID,MN,F03,T04,37.03,80.82,49.98
CO,NC,F03,T04,1.42,2.36,1.85
CA,SC,F08,T04,55.44,58.72,80.48
TN,AR,F05,T04,61.29,20.38,5.38
NV,NV,F07,T05,1126.15,2334.12,10.06
VT,ME,F06,T04,2.42,0.79,0.09
TN,AL,F04,T04,35.77,342.55,25.23
DE,VA,F07,T04,1.16,0.70,0.08
OR,HI,F00,T00,7.62,38.40,52.11
UT,AZ,F07,T05,65.36,48.39,10.28
WI,IN,F09,T14,0.65,0.02,0.00
TX,AL,F05,T05,23.78,6.08,1.13
AL,DE,F05,T04,33.32,15.29,6.27
NJ,NH,F06,T05,2.90,4.78,0.84
WI,NM,F05,T04,0.24,0.09,0.07
PA,OR,F00,T00,11.39,20.56,28.22
KS,KS,F04,T04,242.26,3008.90,115.56
TX,MN,F08,T04,1.69,0.45,0.27
GA,MS,F06,T14,0.00,0.00,0.00
PA,NJ,F01,T05,20.50,27.71,1.93
NJ,OH,F03,T14,0.07,0.01,0.00
MO,KS,F08,T05,9.03,11.01,0.10
OH,ND,F07,T14,0.06,0.01,0.01
NE,NM,F07,T06,10.31,60.07,23.88
ND,CO,F07,T06,2.97,35.17,22.82
TN,KS,F07,T04,30.93,60.07,22.96
IN,WV,F07,T05,13.62,4.51,0.68
NV,MT,F07,T04,3.37,3.55,1.75
FL,GA,F05,T05,65.41,53.46,3.69
CA,SD,F07,T04,4.82,4.42,3.61
MO,GA,F05,T04,96.81,90.76,37.91
UT,OH,F00,T00,31.94,10.30,9.35
KY,GA,F05,T04,233.62,237.44,50.44
WI,VA,F05,T04,77.92,36.56,17.07
AR,KS,F07,T04,63.66,17.83,4.80
MD,LA,F01,T14,0.10,0.01,0.00
AL,AR,F06,T04,1.55,0.39,0.13
WV,VA,F05,T05,33.90,36.75,1.12
MS,KY,F03,T04,0.03,0.01,0.00
VA,MD,F05,T04,156.93,107.74,8.73
MI,MN,F06,T04,11.93,7.11,2.21
SC,NH,F04,T04,0.47,0.69,0.39
AK,WI,F08,T00,1.73,3.46,4.17
CA,HI,F04,T14,0.63,0.05,0.06
IL,CT,F05,T04,60.12,11.59,5.39
CO,NY,F05,T04,18.63,20.24,17.47
HI,HI,F05,T11,26.06,3.89,0.34
ID,NY,F03,T06,25.38,239.78,304.64
ND,ND,F03,T05,650.29,2737.66,34.27
MN,IA,F07,T14,13.95,1.39,0.28
IL,NJ,F04,T04,1.04,0.81,0.37
VT,CA,F06,T14,1.78,0.26,0.38
RI,CA,F00,T00,2.78,6.25,10.36
MD,NY,F04,T05,0.85,1.37,0.10
PA,CO,F04,T14,0.76,0.10,0.08
CT,GA,F08,T04,0.88,0.60,0.29
MO,MN,F05,T04,45.40,54.03,13.58
IN,NE,F02,T04,283.93,43.79,15.42
PA,FL,F06,T06,4.19,3.97,2.55
OR,NJ,F06,T04,3.11,4.35,6.52
PA,NH,F04,T14,0.25,0.02,0.01
UT,GA,F04,T11,0.35,0.08,0.07
OH,GA,F03,T14,0.99,0.04,0.02
MI,WI,F04,T05,0.45,5.63,1.23
ME,GA,F04,T14,5.09,0.98,0.59
ME,OR,F07,T14,0.00,0.00,0.00
PA,MD,F08,T04,19.61,18.06,1.36
UT,UT,F06,T05,406.29,403.04,6.78
NH,IL,F07,T04,67.52,67.04,35.66
MA,RI,F03,T05,41.51,30.58,1.17
IA,WI,F02,T08,0.09,0.53,0.06
ID,ID,F07,T04,1576.08,2145.97,45.79
AR,MD,F07,T14,0.32,0.11,0.06
MO,IA,F06,T05,11.34,45.18,4.60
SC,OH,F09,T14,1.02,0.12,0.04
NY,WI,F06,T14,0.03,0.02,0.01
PA,MO,F07,T14,0.60,0.08,0.04
KS,GA,F07,T00,61.14,116.02,76.40
VA,MO,F06,T04,4.42,1.84,0.81
NC,MS,F03,T04,19.30,5.15,2.09
WI,IL,F04,T06,38.30,47.24,8.06
OR,AL,F03,T04,0.70,0.23,0.33
OH,NJ,F07,T04,286.30,288.25,73.90
UT,NC,F06,T04,7.75,3.96,4.10
KY,NE,F07,T14,7.52,1.25,0.50
OK,AR,F07,T00,41.67,78.24,19.87
IA,OK,F05,T04,260.48,203.30,63.04
MS,IN,F05,T04,67.39,27.84,9.51
UT,AL,F06,T04,5.58,3.41,3.31
CA,TX,F09,T14,0.97,0.02,0.01
AR,KS,F05,T05,148.80,300.61,18.62
GA,AR,F03,T04,25.33,38.91,17.77
PA,NJ,F04,T04,125.32,116.03,5.62
OR,MD,F03,T00,1.80,2.88,4.57
IN,NE,F07,T14,0.05,0.01,0.00
MO,SC,F00,T00,5.14,2.08,1.30
MA,RI,F03,T04,0.72,0.50,0.01
OK,MO,F06,T04,27.00,18.56,4.38
NY,PA,F09,T14,0.61,0.06,0.01
TN,MS,F05,T04,36.02,17.69,2.75
OH,IA,F06,T04,25.80,39.79,12.01
NY,NC,F00,T00,8.57,25.96,9.83
WI,MA,F07,T06,9.22,16.89,9.48
ND,OR,F06,T04,2.51,6.48,4.82
KS,AZ,F06,T00,5.49,29.82,18.78
MD,NH,F07,T04,83.60,40.23,8.72
MI,ID,F07,T04,14.78,8.86,8.60
OR,AZ,F07,T04,33.71,52.84,34.93
CA,KY,F08,T14,0.02,0.01,0.01
OH,AL,F03,T14,0.44,0.06,0.02
CT,OR,F07,T14,0.02,0.01,0.01
TN,AL,F03,T04,147.56,583.25,26.92
MN,MN,F08,T06,10.63,31.73,5.76
WI,IN,F03,T14,0.16,0.02,0.00
GA,IL,F06,T04,620.94,684.85,256.07
SD,NE,F07,T00,1.56,0.67,0.17
IN,GA,F08,T14,0.05,0.02,0.01
ID,MD,F03,T14,0.00,0.00,0.00
IL,MA,F03,T04,1.99,2.65,1.34
CO,CA,F07,T14,127.25,8.60,5.10
IA,AZ,F08,T06,77.65,66.78,57.78
TX,DE,F07,T04,1.23,0.40,0.34
VA,GA,F05,T04,180.81,141.83,40.14
IL,VA,F06,T04,124.57,163.67,60.14
AL,MN,F07,T04,23.63,75.36,37.52
NM,KS,F03,T04,1.58,0.99,0.43
NE,NC,F04,T14,1.06,0.21,0.13
MN,MO,F03,T05,1.09,0.34,0.07
CA,CA,F07,T06,385.60,849.37,134.84
IL,WV,F05,T04,1.28,0.61,0.18
UT,WI,F04,T11,0.58,0.10,0.06
MN,MN,F09,T05,108.50,1.96,0.06
GA,SC,F05,T05,245.54,134.45,8.57
KY,VA,F09,T04,6.09,0.34,0.05
SD,OK,F07,T04,0.01,0.02,0.01
WI,WI,F08,T05,1696.62,1270.99,22.81
ID,FL,F03,T04,41.60,56.63,72.75
IN,KS,F06,T04,13.12,29.00,8.93
MA,NY,F04,T05,4.70,18.18,2.95
GA,WV,F06,T04,2.92,2.72,0.75
MN,HI,F06,T14,0.00,0.00,0.00
OH,MT,F07,T14,0.26,0.03,0.02
NJ,OK,F07,T04,7.53,6.06,4.12
TX,IA,F04,T04,31.52,35.46,19.88
NH,NY,F04,T14,2.64,0.41,0.06
MI,RI,F07,T04,0.33,0.16,0.06
OR,CA,F04,T05,0.12,0.28,0.01
MD,NC,F05,T04,24.36,19.25,2.85
AL,MS,F00,T00,120.90,408.23,59.95
MN,PA,F08,T04,0.16,0.05,0.03
OR,ND,F08,T04,0.02,0.01,0.00
WA,MT,F07,T05,0.06,0.04,0.01
NH,NH,F03,T05,36.26,9.81,0.10
FL,MI,F03,T04,115.94,160.51,100.97
MO,MN,F03,T05,32.47,53.29,10.26
MI,MO,F06,T14,0.19,0.07,0.02
WI,NY,F00,T00,0.00,0.00,0.00
IA,IA,F07,T05,1563.15,4693.69,147.15
NE,TX,F09,T04,2.88,0.11,0.07
MO,AR,F03,T05,0.38,0.05,0.01
IL,NJ,F00,T00,5.27,17.00,9.40
NJ,ID,F07,T04,36.07,29.52,36.44
AL,PA,F05,T04,127.98,83.81,35.35
WA,IL,F08,T14,0.17,0.01,0.01
WI,NY,F03,T04,3.45,100.34,35.87
NE,WA,F02,T06,64.70,485.70,362.57
CO,NM,F03,T05,4.19,4.37,0.89
WY,WY,F04,T04,0.53,0.35,0.00
MO,NJ,F09,T04,0.25,0.01,0.00
NC,IN,F04,T14,2.77,1.30,0.42
TN,LA,F07,T00,89.86,280.43,56.53
CA,MO,F07,T14,2.08,0.40,0.37
HI,IL,F05,T11,1.19,0.06,0.13
MS,MS,F08,T04,349.68,148.31,7.05
KY,OH,F06,T04,165.65,177.88,21.74
CA,ND,F03,T04,43.17,32.03,32.16
MN,WA,F04,T04,40.24,256.00,228.61
NM,TX,F00,T00,22.61,3.63,1.27
KY,IA,F06,T04,5.10,5.68,2.08
MO,MS,F08,T04,33.69,51.49,13.59
AR,FL,F05,T04,224.38,117.98,71.62
FL,WV,F05,T04,2.80,0.66,0.32
SC,IL,F00,T00,8.88,31.72,17.82
IN,GA,F07,T00,24.97,54.29,17.48
ME,MO,F07,T14,0.01,0.01,0.00
CT,WI,F03,T04,2.51,2.34,1.09
WY,WY,F07,T05,162.20,313.99,11.83
NJ,MA,F02,T04,5.04,1.00,0.11
AR,AL,F07,T04,1.33,18.54,4.76
WV,NY,F05,T04,35.78,58.49,12.63
CA,ID,F05,T14,0.26,0.03,0.01
CO,IL,F02,T14,0.00,0.00,0.00
WA,ID,F05,T04,2.40,1.93,0.30
TN,CT,F03,T14,0.35,0.03,0.02
WI,SD,F07,T04,231.12,127.80,25.17
ME,WA,F06,T04,0.32,0.17,0.28
OH,CA,F06,T00,47.14,39.74,47.04
NE,WY,F04,T05,2.36,26.68,1.15
DC,DC,F06,T04,6.36,1.85,0.00
IA,NJ,F08,T14,0.00,0.00,0.00
TX,AZ,F06,T04,26.44,40.08,16.29
MO,NJ,F04,T14,0.08,0.04,0.02
LA,AL,F06,T04,46.12,29.40,3.31
KY,TX,F07,T04,132.71,130.36,62.13
GA,SC,F01,T05,7.39,2.07,0.28
OH,NJ,F06,T14,0.17,0.01,0.00
AZ,ID,F07,T14,0.09,0.00,0.00
AZ,KS,F05,T04,26.78,12.81,7.54
CA,AZ,F05,T00,138.94,120.27,31.39
PA,PA,F08,T14,0.01,0.00,0.00
KS,AL,F06,T06,1.77,8.15,4.69
MI,SC,F05,T04,159.69,30.02,12.33
IL,MD,F02,T06,47.12,406.73,224.72
MI,MD,F06,T05,0.50,0.22,0.05
IL,TX,F09,T14,3.57,0.09,0.04
OH,OR,F04,T04,3.90,7.63,8.97
WV,VA,F07,T04,1.24,4.75,0.59
NJ,AK,F07,T14,1.33,0.07,0.11
VA,CT,F03,T04,0.94,2.34,0.62
CA,GA,F02,T14,0.03,0.01,0.01
OH,TN,F02,T05,0.43,5.65,0.83
ME,SC,F03,T04,4.11,12.58,8.46
SD,VA,F07,T04,2.73,1.04,0.65
NJ,OH,F07,T04,274.52,348.91,95.71
IN,GA,F04,T04,74.45,55.71,18.48
AR,CA,F02,T06,35.63,195.77,219.26
IN,MN,F06,T14,0.00,0.00,0.00
NH,KY,F07,T11,0.12,0.01,0.00
MI,MA,F07,T04,112.23,191.30,94.29
CA,NV,F05,T04,276.48,112.25,19.06
NC,VA,F05,T14,0.14,0.09,0.01
TX,KY,F03,T04,9.22,29.30,19.54
KS,VA,F06,T14,0.13,0.02,0.01
WI,PA,F07,T04,1037.74,599.49,255.00
MN,WA,F07,T00,13.11,43.14,38.81
KY,CA,F07,T04,143.09,129.50,134.91
TN,FL,F05,T04,68.48,42.42,12.85
MN,WI,F06,T00,74.49,334.97,67.81
KS,OH,F04,T04,8.65,5.60,1.90
NY,TX,F07,T14,2.82,0.25,0.21
NJ,NC,F06,T05,1.17,2.07,0.39
SC,OH,F05,T04,6.14,2.73,0.77
LA,IN,F00,T00,56.05,150.81,73.39
KS,MA,F06,T06,3.92,21.98,18.18
ME,MN,F04,T04,1.86,0.09,0.07
WI,ME,F07,T04,83.59,48.99,35.12
NE,MA,F06,T04,1.78,0.98,0.72
LA,ME,F07,T04,0.02,0.05,0.05
CO,LA,F07,T04,15.16,42.16,28.15
MO,NH,F08,T14,0.00,0.00,0.00
WA,OR,F08,T04,40.27,26.01,3.16
OH,MA,F05,T04,25.27,9.60,3.78
SC,GA,F05,T05,75.22,72.14,8.37
NY,IN,F07,T04,358.35,227.47,66.75
TX,VA,F08,T04,15.77,23.70,16.02
TX,WI,F03,T04,0.26,0.32,0.17
AL,GA,F04,T05,10.81,80.88,6.57
MN,AL,F06,T04,0.97,0.68,0.41
CA,MS,F02,T04,41.80,19.91,21.76
OH,LA,F03,T06,166.85,669.19,357.35
TN,TN,F02,T05,49.27,117.83,5.29
FL,WI,F09,T14,10.60,0.60,0.42
CA,MN,F03,T14,0.90,0.30,0.29
NH,PA,F05,T05,0.65,0.15,0.03
VA,NC,F06,T04,116.39,68.23,6.06
RI,RI,F08,T04,37.27,20.91,0.23
AL,DC,F05,T04,1.12,0.35,0.15
KS,TX,F00,T00,50.91,213.01,95.72
CA,TN,F08,T14,0.60,0.04,0.05
VA,CA,F08,T14,0.09,0.03,0.04
VA,NC,F09,T04,44.21,1.56,0.13
CO,IA,F05,T04,13.57,15.12,4.87
NE,MS,F05,T04,43.67,24.30,12.30
TX,UT,F07,T14,1.34,0.33,0.31
IL,NE,F09,T04,3.34,0.16,0.04
WA,WA,F08,T05,1471.39,2097.99,29.28
CA,DC,F08,T14,8.34,1.52,2.15
OK,NE,F06,T04,0.20,0.30,0.09
CA,GA,F06,T04,154.79,107.60,118.04
MD,NC,F07,T04,81.96,128.05,26.76
AZ,OH,F03,T14,0.04,0.00,0.00
CT,NJ,F07,T14,6.37,1.11,0.07
TX,AR,F09,T05,206.41,24.62,2.83
WA,WA,F02,T00,499.25,3135.63,592.89
ID,ID,F02,T06,224.89,1912.93,41.14
HI,PA,F03,T11,0.82,0.08,0.19
VT,CO,F06,T14,0.15,0.03,0.03
FL,NC,F03,T14,0.41,0.04,0.02
NJ,TX,F07,T14,5.38,0.78,0.63
MT,WA,F07,T04,8.07,28.64,6.41
GA,MD,F03,T14,1.07,0.10,0.04
ID,PA,F03,T04,32.08,90.02,93.77
NY,DE,F08,T06,12.80,25.14,6.27
OK,OK,F04,T05,848.54,1613.79,62.89
LA,MN,F08,T04,0.12,0.17,0.12
NM,TX,F07,T05,76.74,50.44,7.28
CO,AZ,F07,T14,0.64,0.08,0.04
NJ,VA,F03,T05,0.24,0.04,0.01
VA,MS,F09,T04,1.65,0.17,0.07
CA,WA,F05,T04,505.98,311.37,134.21
MO,KS,F03,T05,72.26,84.37,2.92
AR,WA,F06,T04,6.45,4.27,4.44
CO,DE,F07,T04,0.26,0.05,0.04
SD,LA,F07,T04,4.85,3.78,2.57
CT,FL,F03,T14,0.45,0.03,0.02
NY,NC,F06,T05,6.97,1.83,0.44
ME,NH,F08,T04,1.91,2.38,0.14
CT,ME,F07,T14,3.71,0.32,0.05
CA,MD,F06,T04,45.70,65.68,90.88
MN,UT,F04,T06,2.01,16.59,11.35
KY,IL,F08,T04,181.50,105.72,16.96
OH,NE,F08,T04,2.48,4.01,1.63
WI,NC,F04,T04,1.78,1.55,0.76
ME,VA,F05,T04,5.41,0.39,0.13
IA,OH,F04,T14,0.23,0.07,0.03
KS,AR,F02,T05,59.55,463.99,49.65
NE,MN,F08,T05,0.02,0.04,0.01
MO,KS,F08,T04,17.12,22.11,1.00
NE,NE,F05,T05,455.32,278.41,5.38
ID,LA,F07,T14,1.27,0.03,0.04
IN,AL,F04,T00,54.63,225.21,93.42
TX,CA,F03,T06,48.95,65.27,40.48
KS,NM,F04,T04,5.90,39.14,9.21
OH,OH,F04,T05,1436.24,6620.10,109.84
ID,MA,F08,T04,0.08,0.04,0.05
NC,NC,F07,T05,4120.01,10130.55,282.09
NJ,MO,F07,T11,0.00,0.00,0.00
IL,ND,F06,T04,6.48,12.17,3.79
NC,WI,F08,T04,8.95,22.77,9.90
PA,NY,F07,T11,5.61,0.53,0.12
NY,NJ,F07,T04,728.69,972.11,121.11
MT,WY,F07,T05,65.14,177.15,17.25
MA,PA,F07,T14,1.61,0.53,0.11
IN,CO,F07,T14,0.38,0.04,0.02
AZ,OH,F07,T14,2.79,0.12,0.11
AR,MO,F05,T04,335.25,720.01,30.73
WV,KS,F07,T04,0.83,1.56,0.63
OK,TN,F04,T14,0.15,0.06,0.03
VA,NJ,F06,T04,191.82,86.29,15.69
NJ,PA,F07,T04,1576.66,1771.64,117.96
NV,WA,F09,T14,0.09,0.01,0.00
MN,SD,F08,T05,4.86,2.26,0.04
MS,AL,F07,T04,17.16,64.06,6.61
NM,CO,F05,T05,10.12,7.31,0.86
CA,CO,F06,T14,0.22,0.11,0.07
WI,OH,F09,T04,0.18,0.02,0.01
OH,NY,F03,T11,1.79,0.06,0.02
MN,ME,F04,T14,1.58,0.60,0.47
TN,FL,F07,T04,342.11,600.98,218.30
NC,OH,F05,T05,82.34,49.06,11.15
WA,TN,F05,T04,0.22,0.15,0.19
MA,VT,F07,T14,0.75,0.04,0.00
TX,MT,F06,T14,0.00,0.00,0.00
CO,NM,F04,T04,8.28,22.23,2.91
OK,SC,F04,T14,0.06,0.02,0.01
OK,WI,F07,T04,12.32,9.83,3.71
ME,NY,F04,T14,6.83,1.31,0.25
TX,ME,F08,T04,34.04,34.04,32.63
NC,WI,F05,T04,77.93,59.49,28.58
KS,MN,F00,T00,4.11,54.84,17.99
LA,WI,F00,T00,1.94,4.56,2.74
VA,TN,F07,T04,71.09,95.43,19.15
IA,FL,F07,T06,22.13,84.34,68.34
OR,MA,F03,T06,1.48,1.37,2.31
NE,TX,F04,T14,1.29,0.13,0.05
MT,MN,F04,T14,0.01,0.00,0.00
IN,GA,F03,T00,112.27,523.90,178.45
AR,AR,F07,T05,1810.12,3622.24,42.66
MA,MA,F05,T11,26.31,4.10,0.04
VT,ME,F04,T05,6.41,21.01,2.26
NC,OK,F06,T04,2.35,1.89,1.06
DE,TX,F07,T14,0.03,0.01,0.00
NH,MA,F04,T04,19.78,78.11,3.26
TX,ME,F07,T04,0.80,0.02,0.02
MO,MN,F04,T14,0.09,0.06,0.02
PA,NJ,F08,T14,0.02,0.00,0.00
WV,MD,F00,T00,0.31,0.22,0.05
CA,GA,F05,T00,25.94,7.07,8.92
TX,IA,F07,T06,23.02,54.88,29.20
PA,RI,F09,T14,0.77,0.02,0.00
KS,GA,F06,T06,17.38,74.38,45.66
FL,CT,F05,T04,0.29,0.08,0.06
WA,AL,F07,T00,0.34,0.65,0.89
MI,FL,F00,T00,9.59,16.42,10.97
NJ,MT,F07,T14,0.19,0.05,0.05
SC,AL,F03,T04,0.79,1.09,0.15
NC,TN,F07,T14,13.59,1.34,0.29
ME,ND,F06,T04,1.52,0.77,0.79
MO,MA,F07,T04,2.91,3.82,2.25
HI,ID,F03,T11,0.16,0.01,0.01
WI,ME,F04,T04,2.44,0.02,0.01
ND,MD,F03,T04,4.15,37.95,27.26
IN,NC,F05,T04,37.52,29.23,10.49
VA,SC,F03,T04,6.61,8.50,1.65
AK,AK,F08,T05,273.01,158.04,2.17
NJ,CO,F08,T04,28.36,8.90,7.96
CA,HI,F07,T14,0.14,0.04,0.06
OK,SD,F02,T04,3.97,25.13,9.08
UT,KY,F07,T14,0.09,0.00,0.00
CO,SD,F07,T04,11.84,23.20,7.05
LA,LA,F00,T00,3943.80,14677.83,203.93
IN,TN,F03,T05,9.69,30.92,5.47
MD,AL,F07,T04,370.35,90.92,38.10
CO,CA,F03,T14,10.74,0.35,0.18
WI,PA,F09,T04,1.42,0.07,0.03
