Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
MT,MT,F08,T03,227.00,352.00,5.00
WI,IA,F08,T05,32.00,104.00,16.00
MN,WA,F05,T03,74.00,80.00,63.00
NC,NC,F08,T03,2370.00,4154.00,68.00
WV,NY,F05,T00,22.00,34.00,6.00
MI,IL,F04,T03,16.00,152.00,13.00
MD,IL,F07,T04,75.00,102.00,37.00
KS,PA,F05,T03,178.00,110.00,70.00
KY,NY,F07,T03,73.00,180.00,73.00
MO,OH,F05,T00,34.00,42.00,12.00
AL,MI,F05,T00,33.00,38.00,14.00
OK,SC,F05,T05,10.00,6.00,3.00
DE,MA,F05,T04,13.00,26.00,6.00
MD,MD,F07,T04,624.00,1892.00,39.00
VT,IN,F07,T00,11.00,10.00,5.00
NY,AL,F07,T00,17.00,24.00,11.00
IA,IL,F08,T04,82.00,462.00,38.00
AZ,UT,F07,T00,70.00,62.00,23.00
MT,CA,F06,T03,29.00,180.00,111.00
IN,IL,F04,T00,57.00,244.00,18.00
MT,MT,F06,T05,101.00,104.00,7.00
NJ,VA,F07,T00,119.00,216.00,30.00
IA,GA,F07,T00,119.00,246.00,132.00
GA,AL,F05,T04,341.00,302.00,32.00
GA,OH,F08,T00,39.00,94.00,34.00
OK,CA,F07,T00,46.00,56.00,42.00
MO,TX,F07,T04,345.00,324.00,92.00
OR,FL,F07,T00,17.00,66.00,101.00
KY,TX,F08,T00,97.00,40.00,20.00
AL,FL,F09,T03,96.00,32.00,7.00
LA,MO,F07,T00,909.00,586.00,246.00
VA,TN,F07,T00,112.00,174.00,18.00
ND,OR,F04,T06,2.00,70.00,56.00
NC,PA,F08,T04,63.00,294.00,60.00
MD,NJ,F07,T00,299.00,620.00,51.00
RI,RI,F07,T03,112.00,458.00,2.00
KS,PA,F05,T00,178.00,110.00,70.00
MS,LA,F07,T00,137.00,454.00,55.00
AL,AL,F04,T04,270.00,2360.00,156.00
CA,IL,F07,T03,195.00,324.00,340.00
PA,WV,F07,T03,220.00,298.00,19.00
KS,TX,F07,T03,167.00,1184.00,282.00
MS,MS,F07,T05,1321.00,3372.00,65.00
SC,IN,F07,T03,49.00,22.00,7.00
VA,IL,F06,T04,105.00,84.00,33.00
MT,NJ,F07,T06,8.00,36.00,35.00
TX,NJ,F05,T04,71.00,36.00,30.00
OK,KY,F05,T00,28.00,20.00,8.00
GA,SC,F07,T00,355.00,898.00,94.00
MN,MN,F04,T03,762.00,10986.00,365.00
NV,CA,F07,T03,248.00,434.00,73.00
SD,MN,F03,T00,248.00,2154.00,339.00
WA,VA,F08,T03,6.00,4.00,5.00
NC,PA,F07,T00,222.00,368.00,90.00
TN,CA,F07,T06,48.00,142.00,149.00
ND,ND,F02,T00,888.00,12440.00,576.00
LA,MO,F07,T03,904.00,572.00,241.00
IN,NC,F07,T03,42.00,102.00,32.00
AR,MD,F05,T03,111.00,48.00,28.00
KS,NC,F05,T04,380.00,114.00,74.00
IL,MI,F05,T00,71.00,50.00,8.00
NY,MA,F07,T03,373.00,828.00,116.00
KY,NY,F05,T03,38.00,22.00,8.00
TN,WI,F07,T00,37.00,58.00,22.00
CO,WA,F05,T03,102.00,58.00,36.00
PA,OH,F05,T04,17.00,14.00,3.00
KS,WI,F06,T04,9.00,20.00,6.00
ND,FL,F03,T04,18.00,48.00,44.00
OR,WA,F07,T04,366.00,1004.00,100.00
MI,PA,F07,T03,325.00,370.00,99.00
MA,NJ,F05,T04,190.00,66.00,9.00
TX,TX,F02,T03,1292.00,22410.00,746.00
TX,PA,F07,T00,221.00,450.00,374.00
UT,CA,F06,T03,233.00,284.00,106.00
NM,NM,F08,T03,608.00,862.00,30.00
FL,NC,F06,T04,54.00,32.00,12.00
VA,MD,F05,T03,181.00,366.00,23.00
MN,GA,F05,T04,81.00,72.00,43.00
MN,MN,F07,T05,2402.00,5192.00,141.00
AL,TN,F07,T04,100.00,220.00,23.00
MD,DE,F02,T03,15.00,350.00,11.00
CA,CO,F06,T04,114.00,166.00,100.00
NC,CA,F06,T00,12.00,20.00,28.00
MT,MT,F08,T00,227.00,352.00,5.00
OH,NE,F06,T04,33.00,44.00,17.00
TX,KS,F05,T00,77.00,72.00,22.00
FL,MN,F07,T03,98.00,144.00,117.00
CA,MI,F08,T00,107.00,80.00,96.00
ID,MD,F03,T03,10.00,32.00,35.00
WA,CA,F07,T03,817.00,1234.00,606.00
DE,NY,F07,T00,35.00,88.00,16.00
CA,AL,F07,T00,269.00,482.00,585.00
OK,AL,F05,T04,6.00,6.00,3.00
NY,MA,F07,T00,373.00,828.00,116.00
IL,OH,F05,T00,202.00,192.00,42.00
MI,MD,F07,T00,17.00,40.00,13.00
MO,OH,F05,T03,34.00,42.00,12.00
KS,CA,F05,T00,685.00,512.00,391.00
MO,OK,F02,T00,120.00,2336.00,313.00
NM,OK,F07,T00,23.00,34.00,8.00
MD,TX,F07,T04,53.00,56.00,41.00
IN,TX,F06,T00,114.00,294.00,172.00
OK,OK,F05,T03,935.00,834.00,30.00
KY,WV,F07,T00,20.00,58.00,4.00
WY,MT,F07,T03,24.00,116.00,21.00
CA,GA,F03,T03,66.00,88.00,101.00
WA,NY,F08,T00,17.00,10.00,13.00
IL,LA,F03,T00,1336.00,15236.00,8746.00
TN,MD,F06,T00,25.00,18.00,6.00
NE,MD,F05,T00,116.00,36.00,24.00
MT,CA,F06,T00,29.00,180.00,111.00
GA,NC,F08,T04,40.00,124.00,21.00
PA,AL,F09,T04,8.00,2.00,1.00
TN,GA,F03,T00,161.00,280.00,58.00
MI,MI,F08,T05,3084.00,4824.00,60.00
IA,MI,F06,T03,86.00,86.00,22.00
CA,CA,F08,T05,7370.00,10580.00,180.00
IL,TX,F06,T04,139.00,246.00,111.00
NE,FL,F05,T04,368.00,224.00,171.00
MS,CA,F05,T00,362.00,422.00,409.00
MA,NY,F05,T04,686.00,252.00,30.00
FL,IL,F07,T04,81.00,186.00,106.00
UT,NV,F06,T05,104.00,288.00,64.00
NJ,MD,F07,T00,458.00,522.00,42.00
ID,GA,F03,T04,94.00,366.00,369.00
IL,IL,F08,T03,4226.00,8342.00,192.00
VT,FL,F07,T03,37.00,30.00,22.00
GA,PA,F06,T04,166.00,136.00,48.00
UT,UT,F06,T05,181.00,524.00,8.00
GA,NC,F07,T00,682.00,1044.00,174.00
AL,SC,F05,T04,47.00,82.00,20.00
NC,TN,F07,T00,174.00,258.00,39.00
MN,PA,F05,T03,44.00,48.00,25.00
NC,NJ,F08,T04,35.00,152.00,37.00
DE,FL,F05,T00,16.00,32.00,16.00
MO,CA,F07,T00,316.00,546.00,493.00
TX,NY,F07,T00,70.00,72.00,55.00
ID,GA,F07,T03,25.00,80.00,83.00
CA,NJ,F08,T04,173.00,192.00,278.00
IA,OH,F06,T00,21.00,72.00,21.00
SC,FL,F05,T03,80.00,96.00,24.00
MD,IN,F05,T03,42.00,20.00,7.00
AR,VA,F05,T03,125.00,116.00,59.00
HI,HI,F08,T03,227.00,186.00,1.00
TN,NE,F07,T00,30.00,62.00,25.00
MI,GA,F07,T00,106.00,80.00,34.00
IA,NE,F06,T03,2.00,52.00,7.00
CT,CT,F08,T03,1143.00,1184.00,12.00
OK,NM,F05,T03,7.00,4.00,1.00
MN,MN,F04,T05,354.00,4682.00,51.00
FL,GA,F07,T04,189.00,466.00,93.00
IL,WI,F07,T05,77.00,134.00,8.00
VT,CA,F07,T04,61.00,58.00,87.00
CA,CA,F07,T03,26860.00,59490.00,2616.00
IN,IN,F07,T04,772.00,3042.00,119.00
UT,ID,F06,T00,89.00,290.00,28.00
IN,TN,F07,T00,99.00,344.00,91.00
NY,OH,F04,T00,108.00,210.00,28.00
CA,TX,F07,T06,90.00,212.00,189.00
TN,MD,F07,T04,16.00,26.00,10.00
NH,VT,F07,T04,35.00,118.00,11.00
GA,CA,F06,T00,107.00,128.00,146.00
TN,PA,F07,T03,204.00,252.00,73.00
KY,CA,F06,T03,61.00,56.00,61.00
ND,CA,F07,T00,38.00,200.00,242.00
MN,FL,F06,T00,13.00,46.00,40.00
GA,CA,F05,T04,187.00,230.00,266.00
WI,MO,F07,T00,319.00,498.00,111.00
VA,PA,F06,T04,72.00,48.00,7.00
MO,MD,F07,T00,16.00,18.00,8.00
IA,PA,F04,T03,45.00,146.00,64.00
MO,FL,F05,T00,48.00,30.00,19.00
MN,ND,F05,T03,36.00,46.00,9.00
MN,NE,F05,T03,175.00,254.00,33.00
AL,MO,F07,T04,81.00,74.00,26.00
NE,MI,F05,T00,527.00,310.00,124.00
WA,UT,F07,T00,49.00,100.00,35.00
KY,NY,F07,T04,68.00,174.00,71.00
WI,MN,F05,T03,105.00,92.00,15.00
IN,TN,F02,T06,102.00,2652.00,714.00
NV,NV,F05,T05,435.00,322.00,2.00
KY,TN,F08,T00,31.00,22.00,3.00
PA,CA,F05,T00,12.00,8.00,13.00
SC,VA,F05,T05,73.00,66.00,12.00
GA,DE,F05,T00,55.00,58.00,19.00
WI,OR,F07,T04,23.00,10.00,11.00
IL,IN,F06,T00,359.00,784.00,67.00
PA,MA,F06,T04,137.00,146.00,26.00
CA,MT,F08,T00,27.00,54.00,30.00
OH,TN,F06,T04,248.00,444.00,97.00
TN,NC,F07,T04,260.00,716.00,89.00
KY,TX,F07,T00,195.00,264.00,127.00
WV,VA,F05,T03,33.00,80.00,4.00
TN,KY,F06,T03,195.00,178.00,17.00
CA,MA,F08,T00,80.00,84.00,130.00
MS,MI,F05,T03,108.00,92.00,39.00
CT,GA,F07,T03,33.00,20.00,10.00
NV,MO,F07,T00,91.00,120.00,97.00
FL,VA,F07,T00,81.00,204.00,86.00
TN,GA,F07,T03,826.00,1584.00,198.00
WI,WI,F07,T03,9573.00,16104.00,681.00
NV,GA,F07,T04,99.00,64.00,64.00
MO,MD,F05,T00,11.00,6.00,3.00
GA,NC,F07,T04,571.00,758.00,134.00
MO,IL,F05,T00,189.00,210.00,39.00
NY,FL,F08,T00,67.00,118.00,74.00
TN,SC,F07,T00,172.00,416.00,78.00
IL,TX,F07,T04,566.00,920.00,457.00
NH,NJ,F07,T03,30.00,30.00,4.00
KS,CO,F05,T04,116.00,66.00,12.00
MA,RI,F06,T03,90.00,174.00,2.00
WI,SD,F08,T05,24.00,86.00,23.00
IN,MD,F07,T00,134.00,554.00,199.00
MO,TX,F04,T00,156.00,1470.00,615.00
TN,PA,F06,T03,177.00,234.00,102.00
IL,MO,F06,T03,148.00,354.00,48.00
MN,PA,F05,T00,44.00,48.00,25.00
WI,PA,F07,T04,589.00,772.00,312.00
KS,FL,F06,T00,70.00,148.00,99.00
KY,NC,F08,T00,25.00,10.00,3.00
AL,LA,F07,T03,85.00,194.00,38.00
PA,AL,F06,T04,48.00,80.00,34.00
ID,IL,F03,T00,132.00,472.00,364.00
ID,MD,F03,T04,10.00,32.00,35.00
FL,FL,F05,T05,2337.00,1594.00,77.00
GA,MA,F05,T03,59.00,58.00,32.00
SD,SD,F08,T05,154.00,244.00,5.00
MS,TX,F05,T03,185.00,170.00,45.00
OR,CA,F07,T05,184.00,174.00,71.00
IA,NE,F05,T04,593.00,416.00,27.00
SD,IA,F03,T03,460.00,5880.00,320.00
PA,GA,F07,T04,258.00,276.00,102.00
FL,MO,F07,T00,61.00,174.00,103.00
KS,OH,F05,T03,128.00,140.00,70.00
VA,TX,F04,T03,5.00,106.00,79.00
MI,MN,F07,T04,59.00,188.00,57.00
CA,CA,F05,T05,12984.00,10786.00,303.00
VA,NC,F06,T04,104.00,64.00,7.00
NJ,NC,F06,T00,10.00,8.00,2.00
NJ,CT,F08,T00,91.00,244.00,13.00
VA,NJ,F06,T00,114.00,70.00,11.00
IL,IL,F04,T00,845.00,7048.00,247.00
VT,CT,F04,T00,2.00,14.00,2.00
GA,TN,F05,T00,476.00,338.00,45.00
IL,OH,F07,T04,555.00,1538.00,259.00
ND,IL,F07,T06,159.00,744.00,301.00
TX,LA,F05,T05,47.00,52.00,7.00
FL,FL,F07,T04,2275.00,7862.00,398.00
CA,VA,F08,T04,62.00,66.00,91.00
GA,GA,F08,T04,382.00,1062.00,62.00
WI,MO,F07,T03,319.00,498.00,111.00
IN,TX,F07,T03,81.00,140.00,72.00
IN,NC,F07,T04,41.00,102.00,32.00
TN,KY,F07,T00,343.00,540.00,58.00
NE,IA,F05,T03,1277.00,852.00,65.00
IL,IN,F07,T03,784.00,2338.00,183.00
IL,WI,F07,T04,534.00,736.00,63.00
NC,IL,F09,T00,57.00,4.00,2.00
MN,MN,F04,T04,408.00,6304.00,314.00
NC,MA,F03,T03,12.00,24.00,7.00
NY,NH,F07,T00,19.00,34.00,7.00
IL,TN,F07,T04,189.00,194.00,53.00
MA,MA,F06,T03,472.00,746.00,15.00
NE,NE,F07,T05,487.00,922.00,15.00
ID,MO,F07,T04,144.00,138.00,96.00
OK,AR,F07,T03,92.00,358.00,30.00
FL,IN,F07,T00,79.00,122.00,62.00
AR,MN,F05,T03,182.00,210.00,73.00
IN,NY,F05,T03,28.00,40.00,13.00
GA,TX,F07,T00,305.00,358.00,154.00
CA,WA,F03,T00,380.00,584.00,305.00
NJ,PA,F05,T00,50.00,34.00,2.00
NC,SC,F05,T00,398.00,446.00,35.00
MD,NY,F07,T04,263.00,476.00,67.00
TX,TN,F07,T00,18.00,44.00,17.00
AR,AR,F08,T05,578.00,882.00,12.00
VT,MO,F07,T00,26.00,24.00,14.00
PA,CA,F05,T04,10.00,6.00,10.00
AL,AL,F08,T03,885.00,1554.00,17.00
IL,AR,F06,T00,9.00,94.00,25.00
KS,AR,F05,T03,198.00,160.00,34.00
ID,IN,F03,T00,95.00,292.00,246.00
NV,TX,F07,T03,51.00,34.00,20.00
CA,PA,F08,T00,175.00,220.00,316.00
MO,NY,F06,T04,18.00,64.00,37.00
TX,CA,F05,T03,1018.00,796.00,533.00
NC,NJ,F05,T04,246.00,414.00,118.00
IN,LA,F03,T07,200.00,2266.00,1202.00
ND,ND,F07,T04,180.00,744.00,17.00
WI,SD,F08,T03,24.00,86.00,23.00
CA,CO,F08,T03,112.00,88.00,52.00
TX,OH,F07,T04,154.00,302.00,156.00
ND,WA,F07,T00,26.00,374.00,302.00
CA,NY,F05,T03,36.00,16.00,22.00
MD,PA,F07,T05,254.00,810.00,40.00
TN,IN,F07,T03,79.00,156.00,35.00
PA,DE,F06,T03,54.00,42.00,2.00
MD,MA,F07,T00,165.00,228.00,47.00
WA,NC,F03,T00,17.00,40.00,56.00
MN,CO,F05,T03,82.00,88.00,35.00
NY,DE,F07,T04,15.00,16.00,3.00
MO,MN,F07,T04,56.00,114.00,30.00
UT,NV,F07,T05,114.00,198.00,34.00
IL,MO,F07,T04,219.00,450.00,65.00
IL,IL,F04,T06,76.00,1358.00,91.00
CO,OR,F04,T04,94.00,210.00,122.00
NC,GA,F07,T05,11.00,66.00,7.00
OH,SC,F06,T00,105.00,204.00,52.00
WI,MN,F07,T00,1524.00,1820.00,226.00
WV,WV,F07,T05,574.00,2042.00,34.00
CA,CA,F05,T04,1945.00,1376.00,98.00
GA,AL,F08,T04,218.00,600.00,61.00
WV,TX,F05,T03,42.00,48.00,31.00
IL,MI,F07,T00,425.00,1084.00,159.00
IA,LA,F02,T00,553.00,11550.00,7543.00
DE,VA,F05,T04,11.00,26.00,3.00
PA,MD,F06,T05,279.00,272.00,21.00
AL,VA,F05,T00,17.00,20.00,8.00
KY,GA,F06,T04,107.00,86.00,17.00
AL,VA,F05,T04,17.00,20.00,8.00
TN,GA,F07,T04,659.00,1282.00,166.00
CA,MD,F07,T03,266.00,508.00,701.00
CO,CO,F07,T03,2049.00,4970.00,63.00
GA,SC,F08,T04,62.00,160.00,24.00
MA,PA,F07,T00,190.00,344.00,55.00
ME,ME,F08,T05,244.00,362.00,7.00
TN,NJ,F06,T00,20.00,20.00,9.00
MS,MS,F08,T04,254.00,132.00,7.00
CO,OR,F05,T00,49.00,28.00,18.00
TX,SC,F06,T00,9.00,36.00,20.00
TN,IL,F06,T05,42.00,30.00,9.00
TN,SC,F06,T00,87.00,72.00,11.00
TN,KY,F03,T05,20.00,20.00,1.00
IN,OH,F04,T04,21.00,172.00,11.00
MI,WI,F07,T00,175.00,364.00,63.00
KS,IA,F05,T03,205.00,132.00,23.00
AR,LA,F05,T04,76.00,92.00,15.00
ND,ND,F05,T03,135.00,66.00,3.00
LA,AL,F05,T03,11.00,8.00,2.00
TN,LA,F07,T04,132.00,230.00,51.00
FL,FL,F04,T04,126.00,2308.00,148.00
IL,GA,F07,T00,845.00,1502.00,505.00
MD,MA,F07,T04,165.00,228.00,47.00
MO,MA,F07,T04,26.00,18.00,11.00
CA,MO,F08,T00,85.00,76.00,79.00
OR,WA,F04,T03,292.00,3014.00,224.00
MA,PA,F05,T04,230.00,70.00,12.00
WI,IL,F07,T04,1126.00,2354.00,225.00
TN,TN,F07,T00,2879.00,7410.00,237.00
CA,FL,F08,T00,379.00,380.00,569.00
WI,MD,F07,T03,238.00,176.00,78.00
CA,NV,F07,T04,262.00,470.00,69.00
LA,AL,F07,T03,43.00,148.00,27.00
MD,MD,F07,T00,2305.00,5582.00,82.00
OH,MI,F04,T04,76.00,394.00,39.00
DE,DE,F08,T03,377.00,466.00,5.00
TN,TN,F07,T04,641.00,1744.00,94.00
IA,SC,F05,T00,36.00,32.00,17.00
GA,SC,F05,T04,225.00,204.00,27.00
CA,MO,F08,T04,38.00,22.00,21.00
NJ,MO,F08,T00,48.00,70.00,39.00
NC,MA,F03,T04,12.00,24.00,7.00
IL,GA,F07,T04,584.00,732.00,251.00
OH,MO,F06,T00,155.00,250.00,70.00
HI,FL,F07,T00,10.00,24.00,80.00
SC,SC,F08,T05,1342.00,1864.00,26.00
KY,VA,F08,T04,31.00,20.00,6.00
TN,CA,F07,T04,388.00,240.00,247.00
NC,LA,F07,T00,8.00,14.00,6.00
AR,NJ,F05,T03,91.00,58.00,36.00
TX,GA,F05,T03,215.00,180.00,88.00
CA,CO,F08,T00,122.00,108.00,65.00
KY,OH,F07,T00,530.00,1262.00,97.00
CA,MO,F08,T03,38.00,22.00,21.00
OH,PA,F05,T05,27.00,20.00,1.00
TN,IN,F07,T00,84.00,170.00,40.00
DE,CA,F05,T00,19.00,52.00,70.00
MD,IL,F07,T03,75.00,102.00,37.00
KS,MO,F05,T04,458.00,216.00,42.00
NJ,VA,F06,T03,53.00,54.00,8.00
MN,CO,F05,T00,82.00,88.00,35.00
NH,MA,F08,T03,230.00,616.00,18.00
LA,CA,F07,T00,30.00,58.00,55.00
NH,IL,F07,T00,7.00,8.00,4.00
MO,GA,F05,T00,85.00,98.00,37.00
NC,NJ,F07,T04,191.00,194.00,56.00
VA,VA,F02,T03,58.00,1296.00,28.00
KS,OK,F05,T03,190.00,194.00,29.00
IA,NE,F05,T03,629.00,442.00,29.00
NJ,DE,F07,T05,32.00,40.00,1.00
CA,OR,F08,T00,127.00,312.00,120.00
CA,NE,F07,T00,32.00,64.00,50.00
CA,TX,F08,T03,184.00,164.00,137.00
NY,NJ,F07,T04,684.00,872.00,72.00
KY,IL,F08,T04,23.00,14.00,2.00
CA,AZ,F08,T00,142.00,264.00,75.00
MO,IL,F07,T04,263.00,524.00,86.00
NE,NE,F07,T00,631.00,1646.00,52.00
ID,CA,F05,T03,266.00,268.00,93.00
NH,GA,F05,T03,5.00,2.00,1.00
TX,MI,F04,T03,27.00,26.00,14.00
MA,GA,F07,T04,64.00,124.00,68.00
WI,IL,F08,T04,4.00,12.00,2.00
TN,MD,F07,T00,23.00,42.00,15.00
ID,TX,F07,T00,124.00,426.00,353.00
NV,NV,F08,T00,984.00,900.00,7.00
SC,NY,F05,T04,84.00,88.00,32.00
MO,KS,F07,T00,598.00,3534.00,346.00
CT,CT,F06,T00,262.00,174.00,2.00
ND,ND,F04,T06,16.00,196.00,26.00
WI,WI,F08,T05,1684.00,2540.00,55.00
OR,OR,F05,T00,753.00,572.00,20.00
KS,KS,F07,T03,1144.00,4588.00,199.00
MI,MN,F07,T00,71.00,200.00,60.00
IA,NY,F04,T04,68.00,180.00,58.00
MO,GA,F07,T04,280.00,316.00,107.00
FL,MO,F07,T04,29.00,66.00,37.00
NH,MA,F07,T05,44.00,146.00,5.00
TX,AL,F05,T03,154.00,152.00,74.00
LA,FL,F07,T04,20.00,44.00,17.00
WI,WI,F07,T04,3760.00,6456.00,405.00
FL,GA,F05,T04,150.00,120.00,15.00
AR,LA,F07,T05,45.00,116.00,23.00
AL,MD,F05,T04,65.00,74.00,32.00
MO,FL,F07,T03,120.00,172.00,89.00
PA,IL,F06,T00,370.00,384.00,131.00
MD,DC,F07,T05,150.00,58.00,1.00
KY,NC,F08,T04,25.00,10.00,3.00
TX,AZ,F05,T00,131.00,126.00,66.00
WI,IL,F05,T05,298.00,176.00,17.00
OH,NY,F07,T04,168.00,310.00,79.00
GA,MS,F05,T03,147.00,116.00,22.00
TN,VA,F07,T03,142.00,302.00,65.00
TN,KY,F07,T04,219.00,404.00,48.00
ND,CO,F03,T00,20.00,52.00,24.00
AZ,CA,F05,T03,337.00,228.00,45.00
LA,LA,F03,T07,5005.00,56220.00,1005.00
MD,MD,F08,T03,956.00,1368.00,16.00
KY,AL,F08,T00,23.00,18.00,4.00
AR,TX,F05,T04,517.00,826.00,153.00
DE,PA,F05,T05,74.00,184.00,18.00
WI,IL,F06,T03,213.00,222.00,12.00
KY,KS,F06,T00,130.00,154.00,54.00
ND,ND,F07,T03,446.00,1350.00,37.00
MO,UT,F07,T03,36.00,40.00,24.00
CA,MT,F07,T03,15.00,16.00,9.00
IN,LA,F02,T08,130.00,3140.00,1593.00
CO,CO,F04,T00,167.00,1264.00,45.00
CA,MS,F03,T03,12.00,8.00,8.00
VA,NY,F03,T04,28.00,90.00,28.00
NV,NV,F08,T03,984.00,900.00,7.00
IL,IA,F01,T03,8.00,32.00,6.00
IL,TX,F08,T06,53.00,284.00,192.00
NJ,TX,F07,T00,180.00,186.00,154.00
IN,OK,F07,T04,16.00,44.00,15.00
PA,TX,F07,T03,159.00,136.00,101.00
SC,GA,F05,T00,157.00,198.00,19.00
TN,NC,F07,T00,283.00,842.00,125.00
MN,OH,F05,T04,353.00,280.00,105.00
FL,FL,F07,T06,39.00,158.00,16.00
WI,NC,F07,T00,279.00,164.00,78.00
NH,FL,F05,T04,60.00,8.00,6.00
DE,DE,F05,T05,41.00,72.00,1.00
ND,NY,F04,T00,4.00,20.00,14.00
CO,CA,F05,T03,644.00,400.00,221.00
TX,NC,F06,T00,36.00,72.00,43.00
GA,GA,F08,T00,3358.00,4508.00,101.00
MD,MI,F07,T00,38.00,64.00,18.00
NC,NC,F05,T03,1864.00,1688.00,49.00
WI,WI,F08,T03,1855.00,2896.00,66.00
FL,FL,F07,T00,9381.00,26396.00,852.00
GA,FL,F08,T03,172.00,540.00,118.00
GA,TN,F05,T04,296.00,290.00,39.00
UT,UT,F07,T00,2189.00,3484.00,123.00
FL,FL,F08,T05,5660.00,5920.00,92.00
TX,WI,F05,T00,85.00,84.00,47.00
MS,GA,F06,T00,75.00,286.00,61.00
NH,ME,F07,T00,86.00,238.00,23.00
IA,IL,F04,T06,59.00,720.00,175.00
KY,IL,F07,T00,307.00,514.00,87.00
MO,WI,F07,T04,145.00,212.00,63.00
HI,HI,F08,T05,227.00,186.00,1.00
AL,FL,F05,T00,130.00,208.00,46.00
AL,CA,F05,T03,186.00,244.00,256.00
SC,TX,F05,T03,33.00,34.00,17.00
IA,NY,F04,T06,36.00,442.00,224.00
IA,OH,F06,T03,18.00,46.00,13.00
IA,OH,F04,T03,52.00,104.00,22.00
NY,IA,F07,T04,71.00,72.00,36.00
CA,NJ,F08,T03,173.00,192.00,278.00
MO,LA,F02,T08,370.00,8622.00,4066.00
KY,FL,F05,T00,18.00,14.00,6.00
PA,GA,F07,T00,297.00,396.00,144.00
TN,GA,F05,T03,627.00,828.00,75.00
NC,NY,F08,T00,56.00,246.00,68.00
AL,VA,F07,T00,106.00,422.00,145.00
OH,NC,F07,T04,234.00,406.00,123.00
MS,OK,F01,T00,54.00,64.00,23.00
UT,UT,F08,T05,249.00,426.00,5.00
MD,OH,F07,T04,98.00,194.00,39.00
NY,IL,F03,T03,21.00,12.00,5.00
SC,NC,F07,T05,1422.00,1776.00,131.00
NY,MN,F08,T04,75.00,240.00,135.00
TN,GA,F07,T06,40.00,482.00,117.00
AZ,PA,F07,T04,10.00,6.00,6.00
FL,FL,F07,T03,9341.00,26236.00,837.00
PA,TX,F06,T00,124.00,108.00,80.00
FL,GA,F07,T00,380.00,1302.00,202.00
UT,ID,F06,T03,87.00,272.00,24.00
OK,FL,F05,T04,25.00,22.00,16.00
ND,NY,F04,T03,4.00,20.00,14.00
TN,FL,F07,T04,578.00,742.00,270.00
VT,PA,F07,T03,66.00,64.00,14.00
FL,TN,F07,T00,218.00,542.00,223.00
KY,IL,F07,T03,290.00,430.00,73.00
CT,VT,F07,T03,15.00,16.00,1.00
NY,MN,F07,T03,26.00,32.00,16.00
TN,LA,F09,T00,72.00,6.00,1.00
PA,AL,F09,T03,8.00,2.00,1.00
FL,KS,F07,T03,24.00,44.00,29.00
CA,CA,F06,T03,7946.00,14396.00,778.00
ND,ND,F07,T06,114.00,672.00,70.00
TX,NM,F08,T00,44.00,164.00,50.00
IA,IA,F06,T00,367.00,1154.00,16.00
MN,NE,F07,T00,140.00,762.00,168.00
PA,GA,F07,T03,297.00,396.00,144.00
NC,NY,F03,T00,9.00,14.00,4.00
MO,FL,F05,T03,48.00,30.00,19.00
TN,GA,F05,T04,176.00,454.00,26.00
SC,CA,F05,T03,36.00,52.00,65.00
OH,TX,F07,T00,329.00,568.00,311.00
ND,WA,F04,T00,14.00,310.00,244.00
AR,PA,F05,T03,302.00,192.00,97.00
MD,MD,F08,T00,956.00,1368.00,16.00
NE,MN,F05,T00,213.00,112.00,23.00
ID,ID,F08,T00,192.00,346.00,6.00
CT,CT,F05,T05,229.00,102.00,1.00
MI,NC,F07,T03,46.00,178.00,64.00
PA,MA,F06,T00,143.00,152.00,27.00
GA,DE,F05,T04,55.00,58.00,19.00
CA,WA,F08,T00,225.00,482.00,245.00
SD,WA,F03,T00,29.00,368.00,323.00
TX,NC,F06,T03,36.00,72.00,43.00
SC,SC,F07,T05,3904.00,6496.00,190.00
MA,VT,F06,T05,21.00,30.00,2.00
ID,MO,F03,T04,11.00,34.00,23.00
ND,CA,F03,T03,14.00,42.00,39.00
TN,FL,F07,T06,58.00,374.00,170.00
TN,IN,F06,T00,94.00,112.00,27.00
NC,CA,F06,T03,12.00,20.00,28.00
IA,LA,F03,T00,846.00,9846.00,6302.00
IA,NC,F05,T04,85.00,108.00,57.00
KS,CA,F05,T04,666.00,492.00,373.00
TN,TN,F08,T03,1653.00,2490.00,58.00
NY,MA,F07,T04,271.00,588.00,83.00
MO,NY,F07,T03,95.00,104.00,53.00
ID,KY,F03,T03,28.00,172.00,151.00
OH,OH,F07,T05,5534.00,11834.00,442.00
MI,MI,F08,T00,3084.00,4824.00,60.00
TN,WI,F05,T00,20.00,18.00,6.00
MA,RI,F06,T00,90.00,174.00,2.00
MI,MD,F07,T03,17.00,40.00,13.00
NY,OH,F04,T03,108.00,210.00,28.00
CA,IL,F07,T00,405.00,844.00,924.00
CA,CT,F08,T00,39.00,42.00,66.00
PA,NY,F07,T03,808.00,1792.00,188.00
CA,OK,F03,T00,26.00,84.00,65.00
CA,KY,F06,T04,76.00,32.00,36.00
MS,GA,F06,T03,61.00,278.00,60.00
TN,VA,F05,T00,204.00,172.00,38.00
IN,TN,F07,T04,46.00,94.00,21.00
NY,NE,F07,T03,18.00,24.00,12.00
OH,NY,F07,T06,24.00,274.00,69.00
CA,MA,F08,T03,45.00,56.00,86.00
TN,GA,F03,T03,161.00,280.00,58.00
