Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,TonMiles
AK,FL,F05,T11,4.00,0.00,1.00
VA,GA,F06,T03,218.00,108.00,26.00
VA,NJ,F07,T00,119.00,224.00,36.00
KY,OR,F06,T03,0.00,0.00,0.00
MA,PA,F05,T03,154.00,54.00,9.00
NE,IA,F03,T04,112.00,1070.00,64.00
CO,MO,F06,T03,8.00,14.00,5.00
IA,AR,F06,T06,25.00,138.00,58.00
NE,WA,F05,T00,692.00,900.00,833.00
IL,MA,F05,T00,126.00,78.00,41.00
NC,NM,F03,T04,10.00,10.00,8.00
NM,TX,F07,T00,3.00,2.00,0.00
DE,MN,F05,T00,4.00,24.00,15.00
LA,LA,F05,T05,683.00,468.00,16.00
CA,VA,F06,T04,17.00,16.00,21.00
KY,TX,F06,T05,25.00,30.00,14.00
AL,KY,F09,T04,5.00,0.00,0.00
UT,AZ,F06,T04,67.00,78.00,32.00
IA,SD,F04,T03,91.00,474.00,46.00
AL,OH,F09,T00,3.00,0.00,0.00
SC,AR,F05,T00,41.00,56.00,22.00
KY,PA,F04,T04,4.00,8.00,2.00
MS,NJ,F05,T04,38.00,22.00,13.00
KY,MI,F07,T00,92.00,66.00,14.00
CO,FL,F07,T00,18.00,6.00,6.00
SC,SC,F08,T04,89.00,222.00,1.00
FL,OH,F07,T04,110.00,146.00,74.00
RI,CA,F05,T00,55.00,16.00,23.00
IN,KY,F06,T00,136.00,276.00,23.00
UT,MN,F06,T03,52.00,42.00,28.00
MI,IN,F05,T03,48.00,58.00,4.00
KY,NC,F07,T14,1.00,0.00,0.00
VA,AR,F05,T04,47.00,40.00,23.00
OR,AR,F07,T00,11.00,14.00,15.00
ND,MN,F07,T04,174.00,738.00,97.00
SC,NC,F04,T00,117.00,826.00,38.00
NC,LA,F05,T03,34.00,22.00,10.00
VA,CA,F05,T03,97.00,32.00,45.00
CT,VA,F06,T00,37.00,34.00,7.00
LA,GA,F06,T03,0.00,0.00,0.00
OK,TX,F05,T03,673.00,638.00,124.00
OH,OR,F06,T00,36.00,30.00,37.00
IA,WI,F05,T00,369.00,292.00,63.00
IA,AL,F02,T08,125.00,1748.00,796.00
MI,NY,F07,T00,184.00,438.00,121.00
UT,CO,F06,T04,22.00,24.00,6.00
FL,CO,F06,T04,1.00,2.00,1.00
CA,CA,F03,T03,14522.00,24702.00,1110.00
WA,TX,F05,T04,105.00,30.00,35.00
IL,OH,F04,T03,58.00,118.00,20.00
SC,AR,F05,T03,41.00,56.00,22.00
TX,MI,F05,T03,98.00,54.00,35.00
UT,WA,F04,T04,14.00,56.00,22.00
OK,AZ,F05,T04,40.00,36.00,17.00
WA,MT,F06,T03,17.00,28.00,8.00
GA,MN,F07,T03,20.00,26.00,15.00
KS,NJ,F01,T00,6.00,0.00,0.00
OK,AL,F07,T03,11.00,10.00,4.00
OH,MN,F06,T04,50.00,46.00,16.00
MA,NY,F07,T03,866.00,688.00,82.00
MO,IL,F05,T04,187.00,118.00,25.00
NC,SC,F06,T14,1.00,0.00,0.00
GA,IL,F03,T03,57.00,88.00,39.00
OR,AZ,F08,T03,7.00,18.00,12.00
GA,CO,F08,T04,58.00,104.00,71.00
NY,ND,F06,T03,1.00,0.00,0.00
NE,NE,F04,T05,395.00,3750.00,100.00
CA,GA,F07,T06,29.00,90.00,118.00
HI,TN,F05,T00,1.00,0.00,0.00
CT,ID,F06,T00,0.00,0.00,0.00
MO,KY,F04,T04,19.00,30.00,5.00
TN,MI,F08,T00,37.00,18.00,6.00
NY,CA,F03,T03,113.00,92.00,129.00
MO,CA,F05,T04,130.00,118.00,101.00
IL,IA,F05,T03,437.00,408.00,38.00
MI,KS,F06,T00,25.00,18.00,6.00
NH,SC,F07,T00,1.00,0.00,0.00
FL,CA,F09,T04,75.00,4.00,6.00
SC,NC,F08,T00,40.00,52.00,3.00
VA,NY,F05,T00,201.00,130.00,27.00
FL,CT,F08,T14,1.00,0.00,0.00
NH,CT,F08,T00,13.00,32.00,2.00
SD,IL,F05,T00,94.00,106.00,30.00
PA,NH,F04,T00,44.00,94.00,19.00
CA,WA,F05,T03,357.00,200.00,94.00
OR,OR,F06,T03,869.00,1830.00,39.00
NV,UT,F06,T03,41.00,60.00,11.00
NH,ME,F08,T00,23.00,64.00,4.00
MO,IA,F07,T14,2.00,0.00,0.00
NM,NM,F08,T05,615.00,650.00,20.00
AK,AK,F03,T11,3.00,2.00,1.00
CA,NY,F07,T14,25.00,2.00,3.00
IA,MO,F05,T05,136.00,106.00,13.00
IN,IN,F09,T05,426.00,16.00,1.00
NH,GA,F05,T00,0.00,0.00,0.00
SD,IL,F05,T04,94.00,106.00,30.00
IA,MN,F04,T03,558.00,3048.00,300.00
MO,TX,F05,T00,202.00,250.00,85.00
NE,KS,F04,T00,110.00,816.00,136.00
WI,FL,F05,T00,131.00,58.00,41.00
IA,FL,F05,T00,105.00,86.00,67.00
MN,MI,F06,T03,145.00,456.00,154.00
NH,SC,F07,T04,1.00,0.00,0.00
TX,AZ,F07,T03,197.00,278.00,154.00
IL,TX,F05,T00,328.00,180.00,98.00
SC,WI,F05,T03,57.00,44.00,21.00
KY,VT,F08,T03,2.00,4.00,2.00
FL,FL,F03,T00,4437.00,10856.00,280.00
TX,MA,F05,T00,134.00,68.00,67.00
FL,OK,F09,T03,28.00,2.00,1.00
IL,IN,F07,T05,271.00,652.00,57.00
NJ,AZ,F07,T04,30.00,16.00,19.00
VA,NC,F07,T03,918.00,1444.00,153.00
WI,PA,F05,T00,287.00,188.00,79.00
KS,OH,F04,T03,33.00,36.00,13.00
PA,OH,F05,T03,653.00,306.00,33.00
VA,IN,F05,T00,20.00,24.00,8.00
OH,AR,F06,T03,31.00,40.00,16.00
MS,LA,F03,T00,685.00,4646.00,1059.00
IN,NY,F05,T00,56.00,40.00,14.00
CA,AZ,F06,T04,181.00,206.00,43.00
NY,PA,F07,T05,1258.00,1702.00,220.00
TN,KY,F05,T03,128.00,100.00,11.00
WA,TN,F05,T00,37.00,8.00,9.00
IA,PA,F07,T04,299.00,280.00,136.00
NJ,NY,F03,T00,493.00,568.00,40.00
FL,TX,F05,T03,211.00,82.00,46.00
AL,VA,F05,T05,20.00,12.00,4.00
MA,IL,F05,T04,191.00,64.00,33.00
MD,DE,F08,T03,9.00,4.00,0.00
OR,OH,F03,T03,272.00,346.00,439.00
WI,MO,F07,T03,780.00,524.00,163.00
FL,CO,F06,T00,1.00,2.00,1.00
KY,FL,F07,T03,140.00,144.00,62.00
CO,UT,F08,T04,70.00,184.00,48.00
MO,MS,F06,T03,24.00,30.00,9.00
MN,FL,F07,T04,75.00,82.00,67.00
AR,SC,F05,T03,118.00,62.00,27.00
WA,TN,F06,T03,7.00,6.00,8.00
KY,MN,F09,T03,17.00,2.00,0.00
IA,SD,F04,T00,103.00,612.00,76.00
UT,CO,F07,T04,73.00,102.00,27.00
KY,GA,F07,T00,236.00,340.00,70.00
TX,AR,F05,T00,398.00,322.00,63.00
CO,UT,F08,T00,93.00,230.00,61.00
WI,NJ,F07,T00,663.00,496.00,239.00
NC,PA,F05,T05,109.00,68.00,15.00
AL,MS,F09,T03,50.00,16.00,2.00
HI,TX,F05,T11,1.00,0.00,0.00
WA,AL,F03,T03,14.00,28.00,37.00
SC,SC,F04,T04,88.00,742.00,15.00
MN,CA,F05,T04,449.00,334.00,320.00
MS,MS,F02,T03,92.00,1200.00,51.00
MS,NJ,F05,T00,38.00,22.00,13.00
NM,NM,F07,T00,897.00,1790.00,50.00
IA,NY,F07,T00,139.00,740.00,380.00
IL,WA,F06,T04,33.00,48.00,51.00
IA,TX,F03,T00,95.00,814.00,552.00
WA,IA,F07,T04,4.00,4.00,4.00
IN,IN,F04,T03,1645.00,6680.00,187.00
MT,MO,F06,T00,7.00,26.00,17.00
NY,GA,F07,T04,479.00,668.00,328.00
NC,FL,F09,T04,482.00,32.00,9.00
NC,UT,F05,T00,12.00,6.00,8.00
TX,VA,F07,T00,89.00,116.00,86.00
ID,NJ,F03,T00,40.00,212.00,265.00
MI,FL,F05,T00,69.00,42.00,27.00
PA,IL,F05,T03,68.00,32.00,11.00
ID,NM,F02,T06,2.00,18.00,14.00
KS,GA,F05,T00,712.00,334.00,203.00
AL,NC,F03,T05,35.00,90.00,21.00
AL,AL,F08,T05,948.00,1424.00,16.00
KY,CT,F08,T03,20.00,8.00,3.00
CO,AR,F07,T00,9.00,8.00,3.00
GA,MN,F05,T04,143.00,184.00,106.00
TX,WA,F05,T03,70.00,34.00,34.00
OK,AL,F07,T00,11.00,10.00,4.00
IA,FL,F05,T04,73.00,58.00,45.00
FL,CA,F06,T04,10.00,8.00,9.00
MN,LA,F03,T08,143.00,1206.00,1026.00
AL,FL,F09,T00,124.00,14.00,2.00
IA,NE,F04,T03,420.00,2676.00,217.00
SC,MI,F04,T00,10.00,2.00,0.00
ID,MA,F03,T06,11.00,76.00,100.00
AZ,NE,F05,T03,12.00,4.00,3.00
MO,MD,F06,T00,41.00,54.00,26.00
UT,ID,F05,T03,38.00,32.00,4.00
OK,MN,F03,T03,2.00,28.00,12.00
IN,SC,F05,T00,21.00,20.00,6.00
TX,PA,F03,T00,15.00,54.00,50.00
MD,DC,F09,T00,40.00,2.00,0.00
MN,VA,F07,T00,60.00,112.00,68.00
FL,TN,F01,T00,1.00,0.00,0.00
VA,MA,F05,T00,124.00,86.00,25.00
TX,KS,F04,T00,78.00,56.00,15.00
OR,NV,F08,T03,2.00,2.00,1.00
MI,TX,F05,T03,154.00,90.00,57.00
WA,WA,F08,T03,1842.00,2422.00,58.00
TX,MI,F06,T00,13.00,12.00,8.00
KY,SC,F07,T04,21.00,24.00,6.00
IN,NC,F04,T03,63.00,274.00,86.00
UT,AZ,F06,T00,67.00,78.00,32.00
DE,VT,F04,T03,1.00,2.00,0.00
CA,FL,F03,T03,494.00,490.00,674.00
IL,CA,F07,T03,799.00,878.00,891.00
MO,NJ,F06,T03,31.00,68.00,40.00
NE,AZ,F02,T06,75.00,1206.00,863.00
OK,WI,F06,T04,15.00,44.00,16.00
RI,DE,F05,T00,1.00,2.00,0.00
ME,NY,F05,T00,112.00,36.00,7.00
ME,PA,F07,T03,135.00,860.00,227.00
MN,IA,F06,T00,163.00,372.00,58.00
OR,UT,F06,T03,5.00,6.00,2.00
TN,IL,F07,T04,205.00,240.00,55.00
CA,MD,F07,T00,183.00,198.00,287.00
MT,CO,F06,T03,8.00,48.00,18.00
TX,KS,F05,T03,311.00,210.00,55.00
OH,OH,F04,T05,1289.00,6660.00,151.00
AR,AL,F05,T00,235.00,156.00,52.00
MT,OR,F06,T00,18.00,86.00,33.00
IL,IN,F06,T05,205.00,142.00,9.00
WV,OH,F05,T03,25.00,20.00,2.00
IA,IA,F04,T03,4320.00,32898.00,957.00
ME,NJ,F07,T00,236.00,1902.00,384.00
FL,PA,F07,T04,218.00,344.00,180.00
MN,KY,F05,T00,5.00,2.00,1.00
SD,MN,F04,T00,185.00,1900.00,201.00
OR,MS,F07,T03,34.00,38.00,46.00
MA,GA,F07,T03,127.00,170.00,93.00
CA,TX,F07,T00,2399.00,3224.00,2668.00
MD,GA,F07,T03,30.00,30.00,10.00
NV,IN,F07,T00,17.00,18.00,17.00
NC,WA,F06,T00,0.00,0.00,0.00
SC,ND,F04,T03,6.00,0.00,0.00
NE,WA,F04,T00,14.00,30.00,24.00
IL,NM,F05,T00,10.00,6.00,3.00
UT,WA,F05,T00,45.00,28.00,12.00
ND,ID,F04,T06,12.00,250.00,211.00
CO,UT,F07,T00,1.00,0.00,0.00
FL,FL,F05,T03,8870.00,6584.00,286.00
AR,MN,F07,T04,30.00,26.00,12.00
FL,MA,F07,T04,193.00,358.00,237.00
CA,WI,F08,T03,35.00,36.00,40.00
IA,ND,F07,T04,39.00,146.00,38.00
IN,KY,F06,T04,78.00,176.00,14.00
LA,MS,F05,T04,69.00,150.00,12.00
AL,NC,F07,T04,26.00,16.00,3.00
CA,OH,F07,T00,304.00,482.00,602.00
NY,NJ,F06,T00,412.00,548.00,35.00
NV,UT,F04,T04,1.00,22.00,5.00
MI,WA,F07,T03,83.00,90.00,101.00
PA,KY,F03,T03,4.00,8.00,3.00
IA,CO,F05,T04,65.00,34.00,12.00
TX,CA,F05,T00,1190.00,668.00,439.00
PA,IL,F07,T04,1025.00,1198.00,446.00
CA,FL,F06,T04,61.00,42.00,59.00
TX,LA,F05,T05,247.00,128.00,18.00
GA,NC,F03,T05,129.00,264.00,49.00
IN,TX,F01,T00,647.00,650.00,317.00
UT,NV,F07,T00,135.00,294.00,62.00
IA,KY,F06,T00,22.00,94.00,26.00
AL,SC,F09,T03,9.00,0.00,0.00
OK,KS,F04,T03,47.00,198.00,25.00
LA,TN,F07,T00,22.00,78.00,19.00
KY,CT,F08,T04,20.00,8.00,3.00
IA,IL,F07,T03,845.00,1810.00,252.00
PA,FL,F05,T04,81.00,30.00,16.00
MA,NY,F09,T00,7.00,0.00,0.00
NY,VA,F07,T00,244.00,412.00,96.00
VT,CT,F04,T03,5.00,22.00,3.00
PA,MA,F05,T03,169.00,86.00,15.00
ME,IN,F05,T04,2.00,0.00,0.00
OK,GA,F06,T04,14.00,42.00,20.00
AL,KY,F09,T14,3.00,0.00,0.00
PA,GA,F06,T03,352.00,484.00,191.00
IA,NE,F05,T05,167.00,110.00,7.00
GA,IA,F06,T03,19.00,6.00,3.00
OR,ID,F08,T00,5.00,10.00,2.00
ME,UT,F05,T04,1.00,0.00,1.00
PA,MN,F05,T04,15.00,8.00,4.00
FL,CA,F05,T04,249.00,64.00,88.00
FL,AZ,F05,T04,20.00,4.00,5.00
ND,MO,F07,T00,15.00,60.00,25.00
KS,KY,F06,T04,83.00,100.00,38.00
MA,RI,F03,T03,52.00,62.00,2.00
KS,ND,F07,T03,25.00,6.00,3.00
NE,GA,F06,T00,189.00,220.00,109.00
MN,NC,F05,T03,82.00,42.00,26.00
OK,GA,F06,T00,14.00,42.00,20.00
NY,ID,F07,T04,13.00,14.00,16.00
MI,IA,F07,T03,38.00,100.00,24.00
CO,CA,F07,T03,232.00,262.00,141.00
TN,NJ,F07,T03,107.00,94.00,42.00
OK,IL,F05,T05,7.00,2.00,1.00
UT,WA,F05,T04,45.00,28.00,12.00
OK,LA,F03,T00,1.00,14.00,4.00
UT,UT,F03,T03,546.00,882.00,17.00
KS,IL,F05,T00,849.00,402.00,153.00
AZ,AZ,F02,T00,19.00,204.00,5.00
KY,IL,F06,T00,147.00,158.00,34.00
UT,ID,F04,T03,24.00,372.00,30.00
SD,TX,F05,T00,118.00,106.00,57.00
MO,VA,F07,T03,116.00,88.00,43.00
AR,DE,F09,T14,1.00,0.00,0.00
WI,MN,F07,T03,1219.00,1446.00,149.00
CA,MT,F05,T03,4.00,2.00,1.00
KS,MA,F06,T03,20.00,34.00,25.00
ME,ME,F05,T00,442.00,180.00,5.00
WI,IN,F06,T03,32.00,52.00,10.00
NC,TN,F07,T03,263.00,652.00,105.00
MI,MD,F05,T00,100.00,42.00,12.00
PA,FL,F09,T00,114.00,6.00,3.00
CT,MA,F07,T03,536.00,634.00,24.00
IL,FL,F05,T00,437.00,188.00,120.00
FL,LA,F01,T14,0.00,0.00,0.00
SC,WI,F05,T05,37.00,24.00,12.00
ND,NY,F04,T00,7.00,68.00,47.00
WA,WA,F08,T00,1846.00,2432.00,59.00
VA,SC,F06,T00,49.00,68.00,12.00
UT,UT,F07,T00,1361.00,2916.00,98.00
IN,MN,F04,T04,74.00,84.00,25.00
KS,WA,F06,T04,18.00,30.00,27.00
MO,CA,F07,T03,150.00,224.00,198.00
OR,CO,F08,T03,6.00,14.00,9.00
CA,PA,F06,T04,138.00,136.00,180.00
OR,ME,F03,T00,24.00,42.00,71.00
RI,MN,F05,T03,6.00,2.00,1.00
IL,MI,F08,T00,10.00,24.00,4.00
KS,OH,F06,T03,60.00,76.00,28.00
VA,LA,F09,T00,0.00,0.00,0.00
OH,SC,F03,T00,167.00,1240.00,426.00
KS,MI,F05,T04,291.00,180.00,94.00
RI,CT,F06,T00,4.00,4.00,0.00
GA,VT,F05,T04,20.00,18.00,9.00
ND,IL,F07,T03,41.00,112.00,39.00
MN,AZ,F07,T00,98.00,112.00,102.00
IN,KY,F09,T03,66.00,2.00,0.00
VA,TN,F07,T04,57.00,108.00,22.00
MN,MN,F02,T04,413.00,5552.00,129.00
PA,FL,F07,T03,690.00,958.00,498.00
AR,KY,F06,T00,9.00,16.00,4.00
MI,IL,F06,T03,693.00,754.00,100.00
OK,NE,F07,T00,9.00,14.00,4.00
AR,MO,F07,T00,302.00,374.00,49.00
NH,RI,F05,T03,33.00,18.00,1.00
ID,CA,F07,T04,260.00,460.00,193.00
GA,PA,F06,T03,391.00,316.00,122.00
NC,GA,F06,T03,488.00,554.00,74.00
CA,NV,F05,T03,324.00,176.00,24.00
SD,SD,F03,T04,84.00,650.00,19.00
IN,KY,F05,T05,128.00,130.00,14.00
WI,CA,F05,T00,214.00,118.00,121.00
VA,DC,F08,T00,15.00,4.00,0.00
AR,TN,F07,T05,122.00,118.00,11.00
VA,KY,F07,T05,170.00,256.00,30.00
AR,UT,F05,T04,59.00,34.00,23.00
MD,IN,F06,T00,34.00,28.00,7.00
NY,AR,F06,T03,13.00,14.00,9.00
OK,KY,F05,T04,47.00,28.00,11.00
NC,NC,F03,T05,835.00,1742.00,59.00
SC,VA,F05,T03,45.00,40.00,8.00
MA,RI,F05,T03,89.00,30.00,1.00
NY,MS,F08,T00,17.00,46.00,28.00
WA,NY,F05,T00,77.00,18.00,25.00
VA,WA,F05,T04,3.00,0.00,1.00
NE,PA,F05,T03,308.00,136.00,75.00
MO,IL,F04,T04,76.00,256.00,39.00
VT,VT,F03,T03,72.00,60.00,1.00
CA,OR,F08,T06,139.00,330.00,114.00
OK,OK,F02,T04,305.00,3820.00,165.00
MA,OH,F07,T03,59.00,66.00,24.00
MN,NM,F05,T04,5.00,4.00,3.00
MN,OH,F06,T00,247.00,866.00,369.00
PA,TX,F09,T03,38.00,2.00,1.00
OR,CA,F07,T03,933.00,1226.00,505.00
GA,MI,F05,T04,246.00,242.00,100.00
CO,TX,F05,T00,286.00,180.00,107.00
OR,OR,F03,T05,1242.00,1616.00,41.00
MI,MN,F04,T00,1.00,28.00,10.00
NY,MT,F05,T04,2.00,0.00,1.00
SC,ND,F06,T04,3.00,8.00,6.00
IA,MI,F04,T06,149.00,1458.00,564.00
IL,CO,F07,T00,38.00,50.00,25.00
MD,NY,F05,T05,136.00,122.00,15.00
CT,NJ,F06,T00,123.00,86.00,5.00
GA,MS,F05,T00,218.00,146.00,32.00
CT,CT,F08,T05,1870.00,1808.00,20.00
VA,NC,F05,T05,233.00,222.00,25.00
CA,NY,F03,T00,1010.00,656.00,935.00
ND,IA,F06,T03,12.00,26.00,7.00
MD,PA,F04,T14,3.00,2.00,0.00
WV,VA,F05,T03,47.00,68.00,7.00
IN,IN,F07,T05,2481.00,6882.00,170.00
TX,AR,F07,T03,428.00,708.00,137.00
IN,NJ,F04,T04,110.00,102.00,39.00
MA,NY,F09,T03,7.00,0.00,0.00
MI,SC,F02,T06,25.00,372.00,168.00
MO,MI,F04,T03,35.00,78.00,30.00
MA,NV,F03,T03,3.00,2.00,2.00
OK,AL,F06,T03,7.00,20.00,8.00
IA,CT,F05,T04,14.00,10.00,6.00
MO,UT,F07,T00,40.00,32.00,19.00
NJ,MA,F07,T00,405.00,624.00,75.00
IL,WY,F06,T03,1.00,2.00,1.00
NY,CA,F06,T03,165.00,120.00,165.00
VT,OH,F07,T03,29.00,22.00,8.00
MD,GA,F07,T04,30.00,30.00,10.00
OH,UT,F07,T04,62.00,40.00,35.00
PA,LA,F05,T03,7.00,2.00,1.00
AZ,TN,F04,T04,8.00,30.00,25.00
AR,IL,F05,T03,151.00,142.00,47.00
ID,MT,F05,T03,2.00,2.00,0.00
SC,VT,F05,T04,4.00,2.00,2.00
GA,MI,F05,T03,271.00,266.00,109.00
PA,MD,F04,T03,218.00,600.00,37.00
MA,MA,F03,T00,711.00,938.00,15.00
MS,NC,F03,T00,53.00,110.00,39.00
ID,ID,F05,T05,18.00,6.00,0.00
OK,CT,F05,T03,4.00,2.00,2.00
SD,NJ,F08,T00,107.00,376.00,307.00
CA,CO,F03,T03,180.00,208.00,121.00
SC,IA,F05,T00,72.00,46.00,21.00
PA,KY,F05,T03,33.00,18.00,6.00
GA,KY,F04,T00,29.00,138.00,25.00
NJ,AL,F07,T00,82.00,50.00,24.00
KS,FL,F01,T00,16.00,0.00,0.00
OH,IA,F02,T03,4.00,30.00,6.00
IA,AL,F02,T07,125.00,1748.00,796.00
NC,AL,F06,T00,4.00,6.00,2.00
SC,AR,F07,T03,55.00,46.00,15.00
KY,KY,F04,T03,347.00,2526.00,69.00
WI,OR,F06,T03,3.00,0.00,1.00
OK,PA,F06,T04,9.00,14.00,10.00
PA,TX,F04,T03,31.00,78.00,58.00
ND,MI,F07,T06,24.00,122.00,56.00
NC,MD,F03,T00,28.00,56.00,11.00
CA,MT,F05,T00,4.00,2.00,1.00
NJ,TN,F07,T04,181.00,122.00,52.00
OR,CA,F03,T03,567.00,748.00,302.00
OK,PA,F06,T03,9.00,14.00,10.00
WI,ND,F03,T00,1.00,2.00,0.00
CO,IL,F05,T00,109.00,70.00,31.00
OH,IA,F02,T00,4.00,30.00,6.00
ND,IN,F07,T00,26.00,100.00,40.00
KS,MD,F05,T00,29.00,8.00,6.00
IL,MO,F04,T00,179.00,988.00,95.00
MO,NC,F07,T04,48.00,32.00,17.00
ID,ID,F07,T04,254.00,416.00,25.00
WI,AL,F05,T00,20.00,8.00,3.00
IN,KY,F09,T04,1.00,0.00,0.00
MI,AR,F06,T00,9.00,28.00,9.00
NY,AL,F03,T04,130.00,70.00,39.00
TX,NE,F04,T00,113.00,410.00,170.00
VA,WI,F06,T04,4.00,6.00,3.00
FL,FL,F08,T03,8038.00,15016.00,850.00
SC,OR,F04,T00,3.00,0.00,0.00
WY,KS,F03,T00,9.00,20.00,7.00
WI,ME,F07,T04,54.00,28.00,19.00
AL,IN,F05,T00,18.00,18.00,5.00
OK,OK,F05,T03,967.00,1392.00,50.00
KS,ID,F05,T03,2.00,2.00,1.00
SC,OK,F07,T14,0.00,0.00,0.00
KY,NC,F07,T03,50.00,58.00,13.00
FL,CA,F03,T03,85.00,62.00,87.00
TN,VA,F05,T04,144.00,70.00,18.00
MT,ID,F01,T03,121.00,254.00,91.00
CT,NV,F07,T03,2.00,2.00,3.00
AL,MA,F05,T03,15.00,14.00,8.00
VA,OH,F06,T00,65.00,94.00,23.00
MT,MN,F07,T00,9.00,36.00,12.00
OK,TX,F06,T00,64.00,202.00,43.00
MT,NV,F06,T04,5.00,26.00,14.00
UT,CO,F04,T03,1.00,2.00,0.00
NJ,AZ,F04,T03,6.00,0.00,1.00
IA,FL,F07,T04,97.00,76.00,58.00
TX,NV,F06,T00,5.00,18.00,8.00
TN,MI,F08,T04,37.00,18.00,6.00
ME,NJ,F07,T03,236.00,1902.00,384.00
LA,KS,F06,T03,1.00,0.00,0.00
NC,ME,F08,T03,7.00,24.00,11.00
NC,WI,F05,T04,89.00,68.00,35.00
KY,ME,F07,T00,15.00,26.00,14.00
AL,NC,F05,T03,104.00,80.00,21.00
IL,VT,F09,T04,1.00,0.00,0.00
IN,GA,F05,T04,142.00,112.00,36.00
NV,CA,F07,T14,5.00,0.00,0.00
WA,MN,F05,T03,91.00,38.00,31.00
GA,FL,F05,T00,1564.00,1338.00,297.00
TX,IA,F04,T00,12.00,22.00,8.00
CT,NY,F06,T00,443.00,388.00,27.00
CA,CA,F04,T05,3308.00,19078.00,1160.00
SC,SC,F04,T06,9.00,94.00,1.00
KY,LA,F07,T04,43.00,58.00,21.00
IL,NV,F06,T00,3.00,4.00,3.00
CO,WA,F05,T00,65.00,24.00,16.00
AL,AL,F03,T06,86.00,208.00,26.00
FL,AL,F01,T14,1.00,0.00,0.00
KY,LA,F05,T04,35.00,42.00,15.00
CT,KY,F07,T03,3.00,2.00,1.00
MO,CO,F06,T04,21.00,36.00,14.00
IL,VT,F09,T03,1.00,0.00,0.00
TX,OH,F05,T00,258.00,186.00,109.00
FL,SC,F05,T04,118.00,28.00,8.00
MA,TX,F07,T00,0.00,0.00,0.00
CA,WA,F08,T04,509.00,840.00,437.00
SC,KY,F06,T04,10.00,22.00,5.00
MI,IN,F06,T03,1183.00,418.00,57.00
MN,IL,F06,T03,357.00,768.00,171.00
MD,PA,F04,T05,50.00,182.00,5.00
MD,MD,F07,T05,1793.00,4904.00,51.00
NE,IL,F05,T00,1299.00,762.00,198.00
UT,NV,F04,T03,8.00,16.00,3.00
FL,TX,F07,T04,340.00,568.00,312.00
NY,GA,F03,T03,34.00,62.00,29.00
PA,VA,F03,T05,27.00,32.00,3.00
MN,WY,F08,T03,0.00,0.00,0.00
KS,NM,F06,T03,6.00,8.00,3.00
ID,MI,F03,T04,41.00,90.00,84.00
ID,WY,F09,T05,3.00,0.00,0.00
DE,IL,F07,T03,9.00,18.00,7.00
OH,MO,F07,T00,98.00,162.00,46.00
OH,PA,F08,T03,97.00,266.00,43.00
MN,KS,F07,T03,88.00,148.00,43.00
WI,MI,F07,T04,404.00,668.00,122.00
AZ,NC,F03,T00,7.00,12.00,12.00
UT,OR,F06,T00,35.00,48.00,15.00
OR,PA,F07,T00,110.00,218.00,302.00
PA,TX,F04,T04,31.00,78.00,58.00
NC,SC,F07,T05,364.00,988.00,65.00
OK,TX,F07,T03,242.00,306.00,55.00
OH,VA,F03,T03,13.00,14.00,3.00
KS,SC,F07,T03,12.00,2.00,1.00
SD,MO,F07,T04,26.00,26.00,9.00
PA,IL,F07,T03,1110.00,1308.00,478.00
CA,IL,F05,T00,298.00,142.00,141.00
VA,PA,F04,T03,21.00,76.00,13.00
TX,NJ,F05,T00,173.00,74.00,61.00
WY,KS,F03,T04,9.00,20.00,7.00
OH,MD,F07,T03,201.00,246.00,44.00
NJ,IL,F06,T00,53.00,44.00,18.00
NY,MI,F08,T00,93.00,154.00,45.00
MA,NJ,F07,T00,200.00,154.00,19.00
WI,TN,F04,T00,15.00,20.00,8.00
RI,NH,F04,T03,10.00,10.00,1.00
IA,OH,F05,T05,36.00,32.00,12.00
NJ,PA,F05,T03,769.00,366.00,24.00
TN,IL,F05,T03,118.00,52.00,12.00
CA,IL,F08,T00,376.00,278.00,315.00
ND,TX,F07,T06,40.00,158.00,141.00
AR,MS,F05,T00,114.00,100.00,20.00
ME,MA,F07,T00,183.00,1296.00,131.00
TX,GA,F05,T00,566.00,302.00,150.00
MI,MI,F07,T03,6947.00,14674.00,470.00
NY,MS,F07,T03,17.00,24.00,12.00
TN,OH,F07,T04,214.00,316.00,81.00
DC,MD,F05,T00,42.00,14.00,0.00
IA,CA,F06,T00,129.00,198.00,187.00
MS,MS,F07,T04,70.00,466.00,29.00
TX,KS,F04,T04,36.00,40.00,11.00
AR,NH,F08,T03,7.00,2.00,2.00
IL,NY,F06,T03,194.00,340.00,118.00
OK,NY,F05,T03,21.00,8.00,6.00
IL,CA,F05,T00,489.00,162.00,166.00
AL,TX,F05,T04,146.00,150.00,57.00
ND,KY,F04,T00,3.00,12.00,7.00
PA,NV,F05,T00,15.00,10.00,12.00
PA,TX,F06,T04,150.00,204.00,150.00
CO,CA,F03,T03,46.00,150.00,84.00
WI,NC,F05,T03,88.00,48.00,22.00
CA,TX,F06,T04,414.00,516.00,357.00
NY,MN,F08,T00,134.00,328.00,184.00
OK,IL,F07,T03,19.00,20.00,6.00
IL,MO,F03,T00,90.00,466.00,22.00
MD,OH,F07,T00,152.00,130.00,28.00
GA,TX,F08,T00,67.00,96.00,42.00
CT,FL,F06,T14,0.00,0.00,0.00
