Source,Target,FoodCate,TransMode,ShipValue,ShipWeight,ShipTonMile
VA,WV,F04,T00,10.00,52.00,4.00
NJ,NJ,F08,T03,6156.00,7196.00,104.00
OK,LA,F03,T03,2.00,28.00,8.00
GA,MA,F05,T00,88.00,54.00,30.00
AR,CO,F07,T00,11.00,8.00,4.00
VA,NC,F06,T00,200.00,280.00,33.00
MI,CO,F03,T00,6.00,4.00,2.00
MO,CO,F05,T03,58.00,74.00,29.00
WA,NM,F05,T03,8.00,4.00,2.00
IL,NY,F06,T00,194.00,340.00,118.00
MO,SC,F07,T03,61.00,52.00,25.00
OR,MO,F07,T03,250.00,300.00,294.00
FL,MA,F01,T14,3.00,0.00,0.00
DC,DC,F05,T00,61.00,20.00,0.00
CA,IN,F03,T03,168.00,204.00,226.00
OR,MI,F05,T03,2.00,0.00,0.00
MN,MD,F06,T03,114.00,132.00,76.00
IA,TX,F02,T06,337.00,4424.00,2513.00
SC,OH,F07,T03,138.00,124.00,35.00
ND,SD,F03,T03,3.00,4.00,0.00
IL,IN,F08,T00,22.00,42.00,4.00
GA,KY,F04,T03,52.00,254.00,47.00
WA,IA,F07,T00,4.00,4.00,4.00
KS,CO,F05,T03,156.00,134.00,31.00
MO,FL,F07,T03,200.00,128.00,82.00
CA,NJ,F03,T00,52.00,60.00,94.00
WI,IN,F06,T00,32.00,52.00,10.00
AR,FL,F05,T00,430.00,232.00,134.00
MI,IL,F07,T00,758.00,1176.00,145.00
CA,VA,F08,T00,172.00,166.00,256.00
CO,FL,F03,T00,13.00,78.00,79.00
VA,KY,F09,T00,1.00,0.00,0.00
AL,OH,F09,T14,3.00,0.00,0.00
KY,GA,F07,T03,472.00,680.00,140.00
NY,MT,F07,T03,34.00,40.00,40.00
MD,OH,F08,T00,38.00,48.00,11.00
KS,NJ,F05,T00,319.00,130.00,100.00
CT,NV,F06,T00,0.00,0.00,0.00
NJ,PA,F04,T03,176.00,182.00,10.00
MA,NY,F05,T00,559.00,212.00,24.00
NY,NJ,F03,T00,1238.00,2068.00,47.00
OH,TN,F05,T00,50.00,56.00,9.00
TX,MS,F03,T03,30.00,40.00,10.00
NC,OH,F06,T03,42.00,58.00,12.00
NC,MI,F05,T03,175.00,172.00,60.00
AR,AL,F07,T00,35.00,70.00,25.00
GA,OH,F07,T00,107.00,144.00,41.00
NJ,NY,F05,T00,1646.00,870.00,27.00
WI,UT,F05,T00,5.00,2.00,2.00
NY,NY,F04,T00,1144.00,5162.00,149.00
VA,VA,F05,T03,5270.00,4310.00,118.00
NJ,GA,F05,T00,7.00,8.00,4.00
SC,NC,F07,T00,253.00,734.00,62.00
OR,NH,F07,T03,20.00,44.00,72.00
CO,MO,F03,T00,2.00,14.00,6.00
CT,OR,F06,T00,0.00,0.00,0.00
KY,TX,F08,T00,147.00,86.00,40.00
PA,NH,F04,T00,44.00,94.00,19.00
CT,VT,F06,T00,14.00,10.00,1.00
IA,MS,F07,T06,18.00,112.00,56.00
OH,TN,F08,T03,153.00,404.00,72.00
NJ,NC,F07,T03,142.00,128.00,36.00
VT,CT,F04,T03,9.00,38.00,5.00
OK,TX,F05,T03,916.00,890.00,170.00
IN,IA,F02,T03,32.00,300.00,70.00
OH,IN,F06,T03,139.00,136.00,14.00
NH,CT,F03,T00,7.00,4.00,0.00
NE,CA,F08,T06,210.00,572.00,476.00
MO,VT,F04,T00,2.00,4.00,3.00
VA,SC,F06,T00,49.00,68.00,12.00
KY,NJ,F07,T03,116.00,104.00,39.00
CT,MN,F07,T03,16.00,12.00,6.00
UT,UT,F06,T00,516.00,1012.00,22.00
HI,CA,F07,T00,13.00,36.00,48.00
OH,CA,F06,T00,285.00,256.00,304.00
MA,NY,F09,T00,7.00,0.00,0.00
AR,MI,F04,T00,0.00,14.00,6.00
IL,VA,F07,T03,334.00,490.00,210.00
NC,KY,F07,T00,182.00,248.00,56.00
WI,NE,F03,T00,1.00,4.00,1.00
MO,AR,F07,T03,622.00,3382.00,732.00
MN,LA,F02,T07,1440.00,24956.00,21106.00
NJ,CT,F08,T03,90.00,250.00,14.00
TX,KS,F04,T00,78.00,56.00,15.00
KY,IN,F09,T14,3.00,0.00,0.00
VA,PA,F06,T03,446.00,1234.00,85.00
VT,MO,F07,T00,64.00,68.00,45.00
TN,AL,F06,T03,536.00,1068.00,134.00
NE,OH,F07,T00,101.00,170.00,72.00
CT,NY,F03,T03,41.00,58.00,3.00
MD,OK,F04,T03,6.00,8.00,6.00
MI,OH,F03,T00,198.00,674.00,27.00
TX,LA,F08,T00,342.00,878.00,136.00
IL,MN,F07,T03,297.00,524.00,117.00
OK,TX,F06,T00,64.00,202.00,43.00
CA,CA,F03,T03,29045.00,49404.00,2220.00
MS,CA,F06,T00,31.00,56.00,55.00
NE,KS,F07,T00,220.00,430.00,65.00
NC,CO,F07,T00,29.00,52.00,45.00
VA,NJ,F06,T00,132.00,78.00,14.00
IN,VA,F07,T03,510.00,508.00,146.00
KY,KS,F06,T03,35.00,36.00,14.00
GA,MS,F04,T00,14.00,68.00,14.00
AZ,CA,F03,T00,229.00,502.00,154.00
SC,VA,F05,T03,45.00,40.00,8.00
MD,DE,F02,T03,65.00,1006.00,24.00
CA,CO,F03,T00,192.00,210.00,122.00
OR,TX,F06,T03,76.00,60.00,72.00
ND,WA,F07,T06,47.00,220.00,171.00
IL,IL,F02,T00,3034.00,45156.00,900.00
CT,GA,F07,T00,11.00,14.00,6.00
AZ,AZ,F04,T03,2091.00,3186.00,112.00
VA,IL,F06,T03,133.00,204.00,83.00
LA,TN,F03,T00,97.00,352.00,87.00
FL,ID,F03,T03,24.00,16.00,20.00
NE,CO,F08,T00,65.00,168.00,24.00
MI,NJ,F05,T03,16.00,60.00,22.00
MO,NY,F01,T03,10.00,0.00,0.00
CA,AZ,F02,T00,3.00,10.00,3.00
AR,AR,F08,T00,487.00,642.00,12.00
TX,OK,F08,T03,86.00,322.00,41.00
IN,MS,F05,T03,104.00,68.00,24.00
FL,GA,F07,T00,780.00,2100.00,448.00
NE,GA,F05,T00,103.00,76.00,41.00
AZ,MN,F07,T00,22.00,14.00,13.00
FL,MI,F07,T03,232.00,516.00,316.00
OR,NC,F06,T00,1.00,0.00,1.00
WI,VA,F07,T03,381.00,222.00,106.00
TX,NV,F07,T00,40.00,32.00,24.00
GA,SC,F07,T00,333.00,500.00,56.00
OK,TX,F04,T03,1149.00,5644.00,723.00
IN,DE,F05,T03,24.00,24.00,10.00
KY,NC,F07,T03,92.00,100.00,23.00
IA,GA,F07,T03,269.00,330.00,164.00
MN,NY,F06,T03,516.00,700.00,408.00
ND,NY,F07,T06,43.00,178.00,119.00
TN,NC,F03,T00,58.00,116.00,35.00
PA,IL,F07,T00,1111.00,1308.00,478.00
FL,MA,F07,T00,201.00,370.00,246.00
HI,WA,F03,T07,4.00,8.00,12.00
GA,OK,F05,T00,24.00,16.00,8.00
MD,RI,F05,T03,6.00,8.00,2.00
CA,ND,F08,T00,7.00,6.00,6.00
MA,OH,F07,T00,59.00,66.00,24.00
TN,NC,F06,T00,214.00,322.00,57.00
NE,MO,F07,T03,293.00,408.00,72.00
KY,IL,F09,T14,0.00,0.00,0.00
TN,WI,F05,T00,14.00,8.00,3.00
FL,NJ,F01,T00,0.00,0.00,0.00
TN,GA,F09,T00,181.00,10.00,2.00
AZ,IL,F05,T00,62.00,16.00,14.00
MA,DE,F05,T00,23.00,16.00,3.00
ME,WA,F06,T00,3.00,6.00,8.00
AK,NY,F05,T00,2.00,0.00,0.00
NE,KS,F03,T03,337.00,1534.00,171.00
MN,ND,F07,T03,402.00,1072.00,180.00
OR,WI,F07,T00,87.00,82.00,82.00
WA,NY,F03,T03,154.00,316.00,430.00
KY,VT,F08,T03,4.00,8.00,4.00
MN,CO,F05,T00,20.00,14.00,6.00
SD,SD,F04,T03,665.00,7216.00,296.00
MS,GA,F06,T03,164.00,224.00,62.00
SC,UT,F07,T00,65.00,58.00,58.00
HI,HI,F09,T03,164.00,4.00,0.00
PA,ID,F05,T00,1.00,0.00,0.00
FL,NC,F03,T00,172.00,230.00,83.00
NH,IA,F07,T03,14.00,12.00,6.00
MT,AZ,F04,T03,2.00,4.00,4.00
PA,NJ,F03,T00,288.00,626.00,21.00
NY,SC,F06,T00,5.00,6.00,2.00
NC,FL,F06,T00,149.00,236.00,75.00
NY,SC,F07,T03,124.00,134.00,51.00
MI,PA,F03,T00,24.00,24.00,8.00
MT,NJ,F07,T00,0.00,0.00,0.00
OH,WV,F08,T03,150.00,380.00,39.00
CT,CT,F08,T03,3777.00,3674.00,41.00
MT,CO,F05,T00,6.00,2.00,1.00
IA,MO,F07,T03,713.00,1252.00,191.00
NJ,MA,F04,T00,6.00,10.00,2.00
ND,OH,F07,T00,108.00,308.00,163.00
MA,NV,F03,T03,6.00,4.00,4.00
NE,KY,F01,T03,8.00,24.00,8.00
MA,MO,F07,T03,66.00,96.00,58.00
MN,IL,F07,T06,141.00,644.00,195.00
MA,MD,F07,T00,88.00,114.00,25.00
IL,NH,F05,T03,16.00,4.00,2.00
WA,CO,F08,T03,0.00,4.00,2.00
KS,WI,F07,T03,116.00,46.00,14.00
IN,IL,F05,T03,573.00,426.00,40.00
NV,MD,F07,T00,10.00,20.00,28.00
FL,OK,F03,T00,1.00,2.00,1.00
AL,OK,F07,T03,10.00,8.00,3.00
VT,MA,F07,T00,354.00,228.00,25.00
KY,SC,F06,T00,5.00,14.00,3.00
MS,MS,F02,T00,101.00,1382.00,59.00
DC,DC,F08,T00,398.00,406.00,1.00
WV,OH,F05,T03,25.00,20.00,2.00
TX,LA,F05,T03,747.00,412.00,72.00
MD,CA,F04,T03,2.00,0.00,2.00
AZ,CA,F05,T03,566.00,360.00,81.00
MD,OR,F07,T00,8.00,4.00,5.00
NC,MN,F05,T03,50.00,90.00,55.00
NE,SD,F05,T03,69.00,150.00,12.00
MO,OK,F05,T03,101.00,148.00,23.00
MS,AL,F05,T03,511.00,750.00,100.00
MN,WY,F08,T03,0.00,0.00,0.00
MN,VA,F05,T00,140.00,58.00,38.00
ME,CA,F07,T03,8.00,4.00,6.00
CO,OR,F08,T00,92.00,196.00,119.00
IL,AR,F04,T03,124.00,236.00,55.00
SD,SD,F02,T00,1337.00,19762.00,459.00
DE,KY,F05,T03,50.00,48.00,16.00
IL,MO,F03,T03,90.00,466.00,22.00
OR,WA,F05,T00,659.00,486.00,43.00
OK,KY,F05,T03,94.00,58.00,23.00
MA,PA,F07,T00,346.00,324.00,62.00
NE,CO,F04,T06,19.00,204.00,56.00
GA,IA,F06,T03,38.00,12.00,6.00
CA,NC,F07,T03,314.00,292.00,390.00
IN,MO,F05,T03,162.00,156.00,31.00
AZ,NV,F05,T03,67.00,30.00,6.00
ID,KY,F03,T03,40.00,108.00,98.00
FL,KY,F01,T00,0.00,0.00,0.00
NY,VA,F07,T03,488.00,824.00,192.00
FL,MI,F07,T00,116.00,258.00,158.00
CO,SD,F04,T03,2.00,0.00,0.00
IN,KY,F06,T00,136.00,276.00,23.00
TX,TX,F06,T00,4353.00,8758.00,547.00
IA,IN,F05,T00,274.00,190.00,46.00
ID,ID,F05,T03,18.00,6.00,0.00
KS,CO,F07,T03,71.00,112.00,32.00
KS,SC,F05,T03,134.00,104.00,74.00
TX,NM,F08,T03,50.00,184.00,72.00
WI,OK,F03,T03,5.00,10.00,4.00
IA,NE,F08,T03,7.00,22.00,2.00
KY,AL,F05,T00,62.00,56.00,9.00
MT,NV,F06,T00,6.00,28.00,15.00
DC,MD,F05,T00,42.00,14.00,0.00
MD,DE,F06,T00,201.00,944.00,16.00
ID,CO,F07,T06,84.00,274.00,99.00
ND,PA,F02,T06,108.00,1252.00,890.00
KS,IL,F06,T00,100.00,254.00,67.00
UT,IN,F06,T00,17.00,14.00,12.00
VA,NE,F05,T00,6.00,10.00,8.00
IA,TX,F04,T06,273.00,4984.00,2220.00
VA,IL,F03,T03,14.00,24.00,12.00
MD,WV,F04,T00,9.00,40.00,1.00
TN,MI,F07,T00,130.00,132.00,43.00
OH,SC,F03,T06,167.00,1234.00,424.00
WA,GA,F05,T03,52.00,12.00,18.00
KS,NM,F05,T00,72.00,34.00,10.00
NC,NE,F07,T03,16.00,28.00,20.00
TN,VA,F03,T03,18.00,12.00,4.00
NE,VA,F07,T03,34.00,24.00,14.00
MN,IA,F04,T06,3.00,48.00,10.00
IA,TN,F05,T00,121.00,66.00,24.00
IL,TN,F07,T00,725.00,2892.00,570.00
IA,AL,F05,T03,202.00,202.00,98.00
PA,VT,F07,T03,136.00,98.00,21.00
MO,TX,F06,T00,160.00,368.00,121.00
ID,ID,F07,T00,1092.00,1692.00,62.00
UT,ID,F04,T00,24.00,372.00,30.00
LA,WY,F07,T14,0.00,0.00,0.00
TX,TX,F09,T00,1863.00,122.00,4.00
TN,NC,F07,T00,266.00,646.00,113.00
MD,PA,F08,T03,104.00,112.00,10.00
LA,TN,F03,T06,69.00,256.00,66.00
SD,VA,F07,T00,12.00,4.00,3.00
NM,NY,F07,T03,90.00,48.00,42.00
NE,CA,F02,T00,838.00,11710.00,10296.00
FL,CA,F09,T00,75.00,4.00,6.00
CT,KY,F07,T00,3.00,2.00,1.00
KY,MS,F09,T00,31.00,2.00,1.00
UT,TX,F06,T00,67.00,78.00,60.00
VA,IL,F05,T00,125.00,58.00,26.00
ME,NY,F05,T00,112.00,36.00,7.00
NC,MI,F05,T00,88.00,86.00,30.00
CA,WA,F03,T00,767.00,774.00,380.00
NC,MO,F04,T03,13.00,82.00,42.00
LA,SC,F07,T03,80.00,132.00,52.00
NY,NY,F05,T03,14128.00,7698.00,117.00
FL,PA,F05,T00,201.00,62.00,34.00
KS,NE,F04,T00,23.00,152.00,30.00
MI,AR,F07,T00,158.00,236.00,101.00
PA,MD,F05,T00,409.00,258.00,19.00
MA,NY,F07,T00,866.00,688.00,82.00
MD,DC,F08,T03,48.00,12.00,0.00
DE,FL,F05,T03,14.00,16.00,8.00
AL,CA,F05,T00,90.00,100.00,108.00
KY,OK,F07,T03,133.00,122.00,43.00
RI,RI,F04,T03,10.00,8.00,0.00
KY,AL,F07,T03,93.00,186.00,39.00
VT,CT,F04,T00,5.00,22.00,3.00
KY,SC,F09,T03,30.00,0.00,0.00
VT,NJ,F08,T03,2.00,8.00,2.00
NC,IN,F05,T00,98.00,106.00,35.00
KS,IA,F05,T03,695.00,572.00,160.00
NE,IL,F07,T00,200.00,262.00,60.00
IA,MA,F06,T03,10.00,64.00,42.00
WY,SD,F07,T00,11.00,46.00,7.00
NE,NE,F08,T03,1211.00,1480.00,32.00
VA,OH,F07,T03,621.00,854.00,151.00
MD,AZ,F04,T00,7.00,6.00,9.00
NC,KY,F05,T03,317.00,260.00,69.00
WI,MI,F07,T03,1124.00,1656.00,310.00
WI,IA,F08,T00,64.00,154.00,24.00
TX,AR,F08,T03,138.00,476.00,98.00
MI,FL,F05,T00,69.00,42.00,27.00
NV,TX,F07,T14,1.00,0.00,0.00
IA,IL,F08,T03,299.00,918.00,121.00
WA,AZ,F06,T03,24.00,36.00,26.00
MT,SD,F04,T03,26.00,372.00,60.00
SC,NJ,F06,T00,13.00,28.00,9.00
TX,KY,F06,T03,18.00,16.00,10.00
KS,SD,F07,T00,19.00,4.00,1.00
FL,LA,F09,T03,14.00,0.00,0.00
MN,PA,F05,T00,302.00,152.00,84.00
VT,NY,F04,T00,33.00,180.00,15.00
IN,NH,F04,T00,11.00,28.00,15.00
FL,IN,F07,T00,64.00,60.00,31.00
AL,GA,F07,T03,748.00,1444.00,140.00
SD,KY,F06,T00,4.00,4.00,2.00
IL,AR,F04,T00,64.00,122.00,28.00
ME,VT,F07,T03,19.00,14.00,2.00
VA,NC,F05,T03,518.00,492.00,57.00
OH,KY,F08,T03,229.00,626.00,51.00
NC,GA,F07,T03,672.00,1524.00,224.00
IN,IA,F04,T03,168.00,232.00,56.00
UT,ID,F06,T03,134.00,174.00,20.00
MD,AR,F06,T00,30.00,224.00,146.00
FL,TN,F08,T03,86.00,316.00,85.00
MI,IA,F07,T03,58.00,156.00,40.00
MS,WI,F05,T03,28.00,16.00,8.00
VA,WV,F09,T03,1.00,0.00,0.00
ND,MD,F04,T00,1.00,6.00,4.00
IL,NJ,F06,T00,95.00,128.00,55.00
KY,TX,F04,T03,50.00,44.00,18.00
TX,IL,F06,T00,70.00,80.00,44.00
WY,WY,F08,T03,197.00,218.00,10.00
IL,OH,F01,T00,2.00,2.00,0.00
OR,SC,F05,T03,2.00,0.00,0.00
AR,MO,F04,T03,45.00,428.00,45.00
OK,AZ,F02,T06,18.00,136.00,72.00
NM,AL,F07,T00,11.00,12.00,8.00
KY,NC,F08,T03,13.00,20.00,6.00
NE,KS,F04,T00,110.00,816.00,136.00
NY,MT,F05,T00,2.00,0.00,1.00
NJ,DE,F02,T00,7.00,112.00,7.00
IN,WI,F06,T00,95.00,74.00,10.00
NC,IL,F09,T03,888.00,50.00,22.00
IL,KY,F07,T03,561.00,2924.00,199.00
MI,CT,F07,T00,14.00,18.00,7.00
MD,CA,F07,T03,142.00,92.00,128.00
NE,CA,F07,T06,214.00,1386.00,1224.00
CA,OR,F07,T03,2472.00,3040.00,1194.00
ID,IL,F07,T00,252.00,750.00,611.00
IL,ID,F09,T03,4.00,0.00,0.00
MI,PA,F05,T00,360.00,186.00,51.00
NY,NJ,F05,T00,1783.00,1096.00,23.00
AZ,WA,F05,T00,4.00,2.00,1.00
WV,FL,F09,T00,7.00,0.00,0.00
AR,GA,F05,T00,228.00,172.00,64.00
MT,WA,F05,T00,7.00,4.00,1.00
NC,MD,F04,T00,7.00,54.00,12.00
IL,AL,F03,T00,68.00,512.00,193.00
GA,OR,F05,T03,22.00,12.00,16.00
KS,CO,F08,T03,85.00,312.00,43.00
TN,LA,F09,T00,88.00,6.00,2.00
CA,AZ,F07,T00,1655.00,3630.00,818.00
WA,MN,F06,T00,19.00,30.00,23.00
VT,CA,F07,T00,52.00,36.00,55.00
WA,AL,F03,T03,28.00,56.00,74.00
PA,TN,F05,T03,24.00,16.00,6.00
OH,NC,F07,T03,609.00,856.00,275.00
AL,MA,F05,T03,29.00,26.00,16.00
KY,VA,F07,T03,32.00,40.00,12.00
CO,CA,F03,T00,46.00,150.00,84.00
IA,OK,F07,T03,50.00,154.00,52.00
OH,NY,F07,T03,1154.00,1632.00,350.00
AL,WA,F09,T00,1.00,0.00,0.00
IA,UT,F05,T00,117.00,76.00,39.00
IL,GA,F02,T06,157.00,2378.00,825.00
WV,WV,F08,T03,664.00,1132.00,20.00
IN,IN,F06,T03,1935.00,3026.00,108.00
KY,TN,F05,T00,141.00,112.00,11.00
OH,OK,F06,T00,17.00,12.00,6.00
UT,FL,F07,T14,9.00,0.00,1.00
NY,KY,F08,T03,6.00,6.00,2.00
WI,NC,F03,T00,12.00,114.00,59.00
ND,MN,F03,T03,160.00,658.00,57.00
GA,PA,F06,T03,703.00,524.00,201.00
WA,NY,F05,T00,77.00,18.00,25.00
NJ,SC,F06,T00,16.00,24.00,8.00
MI,MI,F06,T00,983.00,1508.00,42.00
MN,MN,F02,T03,1987.00,24384.00,441.00
ME,NH,F07,T03,331.00,570.00,33.00
MD,NC,F08,T03,138.00,180.00,28.00
NV,CA,F06,T00,70.00,60.00,9.00
GA,OK,F07,T00,19.00,36.00,18.00
WV,OK,F05,T03,8.00,8.00,4.00
AL,AL,F02,T03,8.00,88.00,4.00
TX,UT,F07,T03,254.00,236.00,176.00
MO,IL,F04,T00,95.00,318.00,42.00
NC,KS,F09,T03,6.00,0.00,0.00
NC,IL,F08,T00,4.00,0.00,0.00
NJ,TN,F07,T03,364.00,248.00,106.00
CA,OK,F03,T00,40.00,40.00,31.00
MO,CA,F04,T03,184.00,276.00,254.00
FL,MD,F07,T03,284.00,358.00,174.00
FL,FL,F07,T03,23511.00,59454.00,2392.00
CA,CA,F08,T06,29.00,20.00,2.00
CA,CA,F04,T03,10805.00,60328.00,3842.00
CO,MO,F02,T00,10.00,130.00,39.00
CA,IN,F08,T00,138.00,76.00,98.00
OH,KY,F05,T03,151.00,140.00,10.00
RI,NJ,F04,T03,4.00,4.00,0.00
KY,CA,F06,T00,130.00,136.00,155.00
MI,NY,F07,T00,184.00,438.00,121.00
IN,IN,F03,T03,2168.00,8664.00,155.00
OR,AL,F06,T00,4.00,8.00,12.00
WI,NC,F06,T00,15.00,20.00,10.00
ID,KS,F04,T03,10.00,24.00,18.00
FL,GA,F07,T03,987.00,2266.00,421.00
AK,WA,F05,T03,170.00,52.00,18.00
MI,AR,F06,T03,18.00,56.00,18.00
OH,CO,F08,T03,2.00,4.00,2.00
OR,OR,F05,T03,1544.00,830.00,26.00
ND,ID,F07,T00,28.00,52.00,36.00
PA,TX,F09,T03,76.00,4.00,2.00
IN,TN,F04,T00,126.00,782.00,168.00
OH,CA,F08,T03,50.00,68.00,76.00
CA,WA,F07,T14,29.00,4.00,2.00
AL,MO,F05,T03,58.00,76.00,24.00
PA,OH,F06,T03,313.00,310.00,63.00
NC,OH,F07,T00,131.00,198.00,57.00
WV,TN,F07,T03,6.00,16.00,4.00
TN,GA,F06,T03,835.00,2108.00,235.00
IL,IN,F05,T14,3.00,0.00,0.00
CO,MO,F06,T03,16.00,28.00,10.00
WI,MN,F08,T03,122.00,378.00,73.00
KS,ID,F07,T00,2.00,4.00,2.00
IL,LA,F02,T06,389.00,4950.00,1970.00
PA,SC,F04,T03,25.00,66.00,21.00
NJ,PA,F07,T00,1371.00,2050.00,102.00
FL,WY,F01,T00,0.00,0.00,0.00
OR,CO,F08,T03,12.00,28.00,18.00
OK,UT,F06,T03,6.00,16.00,10.00
NE,IL,F05,T03,2599.00,1524.00,395.00
IA,KY,F07,T03,70.00,92.00,32.00
AL,AK,F05,T00,12.00,20.00,30.00
UT,NV,F07,T03,218.00,452.00,87.00
GA,VT,F05,T03,40.00,36.00,18.00
CA,WI,F07,T03,1624.00,1552.00,1637.00
NJ,IA,F07,T14,1.00,0.00,0.00
MI,KS,F06,T00,25.00,18.00,6.00
MN,MI,F07,T03,495.00,516.00,175.00
VA,TX,F05,T03,39.00,12.00,9.00
NJ,MO,F03,T00,1.00,0.00,0.00
MN,IA,F07,T00,553.00,1468.00,151.00
KS,NE,F06,T03,70.00,78.00,7.00
IL,MO,F03,T00,90.00,466.00,22.00
CA,FL,F08,T00,927.00,778.00,1248.00
ND,TX,F04,T03,2.00,18.00,12.00
IL,NJ,F07,T03,451.00,686.00,276.00
WV,TX,F09,T03,8.00,0.00,0.00
KY,WA,F05,T03,4.00,4.00,6.00
CA,CA,F04,T00,5402.00,30164.00,1921.00
OH,CT,F04,T00,37.00,48.00,18.00
CO,CO,F05,T00,2001.00,766.00,17.00
CT,FL,F03,T03,16.00,4.00,4.00
MI,NJ,F06,T00,28.00,56.00,19.00
AZ,NE,F05,T00,12.00,4.00,3.00
MI,MI,F09,T00,780.00,94.00,2.00
KS,OK,F05,T00,375.00,182.00,29.00
HI,MI,F03,T00,0.00,0.00,0.00
SC,OH,F04,T00,1.00,0.00,0.00
NJ,KS,F07,T00,32.00,18.00,12.00
IL,GA,F04,T00,50.00,328.00,113.00
KS,IN,F05,T03,673.00,358.00,137.00
MO,OH,F01,T00,6.00,0.00,0.00
KY,MI,F07,T00,92.00,66.00,14.00
NY,CA,F03,T03,226.00,184.00,258.00
IA,NC,F04,T03,43.00,40.00,23.00
ND,ND,F02,T03,896.00,8490.00,337.00
NH,MA,F08,T00,207.00,490.00,16.00
NE,TX,F07,T06,314.00,1098.00,551.00
TX,OK,F07,T00,665.00,1616.00,236.00
CA,CA,F07,T14,750.00,72.00,5.00
MA,NC,F05,T03,104.00,20.00,8.00
CA,MA,F08,T00,244.00,254.00,405.00
KS,WA,F06,T03,36.00,60.00,54.00
NM,MD,F07,T00,33.00,24.00,25.00
NE,IL,F01,T03,26.00,72.00,18.00
TX,MS,F03,T00,15.00,20.00,5.00
IA,IA,F04,T00,4345.00,33350.00,986.00
AR,TN,F04,T00,33.00,400.00,66.00
KS,DE,F04,T00,1.00,2.00,1.00
KY,PA,F06,T03,168.00,188.00,54.00
MA,TN,F07,T14,0.00,0.00,0.00
WV,OK,F09,T03,16.00,4.00,2.00
GA,OK,F05,T03,42.00,28.00,14.00
AL,AL,F02,T00,4.00,44.00,2.00
OR,TN,F03,T00,68.00,92.00,112.00
KS,FL,F06,T03,28.00,32.00,24.00
MO,NC,F04,T00,16.00,44.00,19.00
IL,MA,F09,T03,22.00,0.00,0.00
KY,MD,F07,T03,45.00,52.00,15.00
MN,MI,F07,T06,28.00,180.00,76.00
IL,MD,F06,T03,29.00,42.00,16.00
CA,MD,F08,T00,144.00,134.00,197.00
KY,MN,F09,T03,34.00,4.00,0.00
CA,NV,F05,T00,325.00,178.00,24.00
OK,MN,F06,T00,4.00,4.00,2.00
NV,OR,F07,T00,44.00,48.00,25.00
CO,UT,F07,T14,1.00,0.00,0.00
SD,MN,F04,T00,185.00,1900.00,201.00
OH,NJ,F08,T03,44.00,76.00,22.00
VA,IN,F04,T03,8.00,28.00,10.00
CA,IN,F03,T00,117.00,120.00,135.00
OR,CA,F06,T03,248.00,266.00,119.00
MD,FL,F05,T03,62.00,52.00,26.00
KY,KY,F09,T00,777.00,46.00,2.00
KY,PA,F08,T00,104.00,38.00,12.00
AK,AK,F03,T11,3.00,2.00,1.00
NY,MA,F03,T03,1064.00,1356.00,142.00
NC,CA,F08,T03,2.00,0.00,0.00
AR,SC,F05,T00,118.00,62.00,27.00
MN,KS,F07,T03,173.00,294.00,85.00
FL,VA,F03,T03,60.00,116.00,54.00
NY,AR,F06,T00,13.00,14.00,9.00
SC,IA,F05,T03,141.00,90.00,41.00
UT,PA,F06,T00,79.00,56.00,58.00
MO,FL,F07,T00,101.00,68.00,43.00
IL,TN,F01,T00,2.00,4.00,1.00
MO,WV,F06,T00,16.00,112.00,50.00
CO,IL,F03,T00,14.00,38.00,20.00
SD,NJ,F08,T00,107.00,376.00,307.00
TN,AZ,F05,T03,136.00,64.00,54.00
MD,AL,F07,T03,100.00,112.00,46.00
MA,MD,F05,T00,205.00,52.00,11.00
NJ,AL,F04,T03,30.00,16.00,8.00
AR,MN,F05,T00,28.00,20.00,9.00
OH,OH,F04,T00,2198.00,9522.00,253.00
LA,LA,F05,T00,744.00,508.00,19.00
MO,AL,F05,T00,32.00,28.00,11.00
TX,VA,F07,T00,89.00,116.00,86.00
WA,TX,F03,T00,202.00,428.00,524.00
MS,TN,F06,T03,14.00,36.00,8.00
IL,MD,F05,T00,54.00,20.00,8.00
MD,VA,F03,T00,251.00,234.00,10.00
TN,IN,F04,T00,8.00,40.00,6.00
OH,SC,F06,T00,66.00,66.00,18.00
CA,FL,F06,T03,122.00,84.00,118.00
NC,LA,F05,T03,66.00,44.00,19.00
MN,MN,F04,T03,1224.00,17226.00,274.00
IL,MO,F09,T03,63.00,4.00,0.00
OH,FL,F02,T06,13.00,210.00,118.00
CO,TX,F06,T00,45.00,60.00,31.00
KY,NE,F08,T03,46.00,20.00,6.00
CA,NV,F04,T00,111.00,422.00,86.00
KY,NC,F05,T00,41.00,40.00,9.00
MA,NH,F07,T03,968.00,802.00,23.00
SD,PA,F07,T00,48.00,20.00,14.00
IL,OH,F07,T06,182.00,804.00,146.00
CO,WA,F05,T03,130.00,48.00,32.00
UT,WI,F06,T03,40.00,12.00,8.00
ME,MA,F05,T03,268.00,84.00,6.00
TX,TX,F04,T00,2620.00,18910.00,988.00
KY,NH,F08,T00,2.00,4.00,2.00
CO,HI,F08,T00,60.00,144.00,660.00
TN,MO,F05,T03,85.00,120.00,28.00
KS,NE,F08,T06,0.00,0.00,0.00
NH,NH,F08,T00,434.00,734.00,11.00
OK,NE,F07,T03,17.00,26.00,7.00
